survey_week,beach_section_initials,beach,species,species_type,total,sp_2
2015-06-01,WAL,SOUTH,SAND,Shorebird,29,SAND
2015-06-01,WAL,SOUTH,SNPL,Shorebird,57,SNPL
2015-06-01,WAL,SOUTH,WEGU,Gull,17,Gull
2015-06-08,PCO,PURISIMA,SNPL,Shorebird,1,SNPL
2015-06-08,PNO,PURISIMA,CAGU,Gull,9,Gull
2015-06-08,PNO,PURISIMA,SNPL,Shorebird,6,SNPL
2015-06-08,PNO,PURISIMA,WEGU,Gull,1,Gull
2015-06-08,SAN,NORTH,CAGU,Gull,56,Gull
2015-06-08,SAN,NORTH,SNPL,Shorebird,69,SNPL
2015-06-08,SAN,NORTH,WEGU,Gull,5,Gull
2015-06-08,SHN,NORTH,SNPL,Shorebird,4,SNPL
2015-06-08,SHS,NORTH,CAGU,Gull,17,Gull
2015-06-08,SHS,NORTH,HEEG,Gull,3,Gull
2015-06-08,SHS,NORTH,SNPL,Shorebird,10,SNPL
2015-06-08,SHS,NORTH,WEGU,Gull,4,Gull
2015-06-08,SNO,SOUTH,SAND,Shorebird,1,SAND
2015-06-08,SNO,SOUTH,SNPL,Shorebird,75,SNPL
2015-06-08,SSO,SOUTH,CAGU,Gull,8,Gull
2015-06-08,SSO,SOUTH,SNPL,Shorebird,61,SNPL
2015-06-08,SSO,SOUTH,WEGU,Gull,1,Gull
2015-06-08,WAL,SOUTH,CAGU,Gull,63,Gull
2015-06-08,WAL,SOUTH,SAND,Shorebird,10,SAND
2015-06-08,WAL,SOUTH,SNPL,Shorebird,73,SNPL
2015-06-08,WAL,SOUTH,WEGU,Gull,14,Gull
2015-06-22,MIN,NORTH,CAGU,Gull,9,Gull
2015-06-22,MIN,NORTH,HEEG,Gull,55,Gull
2015-06-22,MIN,NORTH,SNPL,Shorebird,1,SNPL
2015-06-22,PCO,PURISIMA,SNPL,Shorebird,2,SNPL
2015-06-22,PNO,PURISIMA,CAGU,Gull,22,Gull
2015-06-22,PNO,PURISIMA,HEEG,Gull,5,Gull
2015-06-22,PNO,PURISIMA,SNPL,Shorebird,5,SNPL
2015-06-22,SAN,NORTH,CAGU,Gull,57,Gull
2015-06-22,SAN,NORTH,HEEG,Gull,534,Gull
2015-06-22,SAN,NORTH,SAND,Shorebird,1,SAND
2015-06-22,SAN,NORTH,SNPL,Shorebird,52,SNPL
2015-06-22,SAN,NORTH,WEGU,Gull,4,Gull
2015-06-22,SHN,NORTH,CAGU,Gull,14,Gull
2015-06-22,SHN,NORTH,HEEG,Gull,15,Gull
2015-06-22,SHN,NORTH,SNPL,Shorebird,1,SNPL
2015-06-22,SHN,NORTH,WEGU,Gull,2,Gull
2015-06-22,SHS,NORTH,CAGU,Gull,34,Gull
2015-06-22,SHS,NORTH,HEEG,Gull,370,Gull
2015-06-22,SHS,NORTH,SNPL,Shorebird,8,SNPL
2015-06-22,SHS,NORTH,WEGU,Gull,1,Gull
2015-06-29,SNO,SOUTH,CAGU,Gull,6,Gull
2015-06-29,SNO,SOUTH,SNPL,Shorebird,75,SNPL
2015-06-29,SSO,SOUTH,CAGU,Gull,2,Gull
2015-06-29,SSO,SOUTH,SNPL,Shorebird,57,SNPL
2015-06-29,WAL,SOUTH,CAGU,Gull,33,Gull
2015-06-29,WAL,SOUTH,SAND,Shorebird,1,SAND
2015-06-29,WAL,SOUTH,SNPL,Shorebird,72,SNPL
2015-06-29,WAL,SOUTH,WEGU,Gull,20,Gull
2015-07-06,PNO,PURISIMA,CAGU,Gull,1,Gull
2015-07-06,PNO,PURISIMA,SNPL,Shorebird,12,SNPL
2015-07-06,SAN,NORTH,SNPL,Shorebird,67,SNPL
2015-07-06,SAN,NORTH,WEGU,Gull,2,Gull
2015-07-06,SHS,NORTH,SNPL,Shorebird,8,SNPL
2015-07-13,SNO,SOUTH,CAGU,Gull,3,Gull
2015-07-13,SNO,SOUTH,SAND,Shorebird,10,SAND
2015-07-13,SNO,SOUTH,SNPL,Shorebird,80,SNPL
2015-07-13,SNO,SOUTH,WEGU,Gull,13,Gull
2015-07-13,SSO,SOUTH,SNPL,Shorebird,80,SNPL
2015-07-13,WAL,SOUTH,HEEG,Gull,100,Gull
2015-07-13,WAL,SOUTH,SAND,Shorebird,50,SAND
2015-07-13,WAL,SOUTH,SNPL,Shorebird,165,SNPL
2015-07-13,WAL,SOUTH,WEGU,Gull,30,Gull
2015-07-20,PNO,PURISIMA,SAND,Shorebird,150,SAND
2015-07-20,PNO,PURISIMA,SNPL,Shorebird,18,SNPL
2015-07-20,PNO,PURISIMA,WEGU,Gull,4,Gull
2015-07-20,SAN,NORTH,SAND,Shorebird,10,SAND
2015-07-20,SAN,NORTH,SNPL,Shorebird,73,SNPL
2015-07-20,SAN,NORTH,WEGU,Gull,3,Gull
2015-07-20,SHN,NORTH,CAGU,Gull,2,Gull
2015-07-20,SHN,NORTH,HEEG,Gull,20,Gull
2015-07-20,SHN,NORTH,SNPL,Shorebird,3,SNPL
2015-07-20,SHN,NORTH,WEGU,Gull,9,Gull
2015-07-20,SHS,NORTH,CAGU,Gull,1,Gull
2015-07-20,SHS,NORTH,SAND,Shorebird,265,SAND
2015-07-20,SHS,NORTH,SNPL,Shorebird,29,SNPL
2015-07-27,SNO,SOUTH,CAGU,Gull,6,Gull
2015-07-27,SNO,SOUTH,HEEG,Gull,21,Gull
2015-07-27,SNO,SOUTH,SNPL,Shorebird,54,SNPL
2015-07-27,SNO,SOUTH,WEGU,Gull,41,Gull
2015-07-27,SSO,SOUTH,SNPL,Shorebird,83,SNPL
2015-07-27,WAL,SOUTH,HEEG,Gull,51,Gull
2015-07-27,WAL,SOUTH,SAND,Shorebird,8,SAND
2015-07-27,WAL,SOUTH,SNPL,Shorebird,125,SNPL
2015-07-27,WAL,SOUTH,WEGU,Gull,170,Gull
2015-08-03,PNO,PURISIMA,SAND,Shorebird,120,SAND
2015-08-03,PNO,PURISIMA,SNPL,Shorebird,14,SNPL
2015-08-03,SAN,NORTH,SAND,Shorebird,25,SAND
2015-08-03,SAN,NORTH,SNPL,Shorebird,87,SNPL
2015-08-03,SAN,NORTH,WEGU,Gull,6,Gull
2015-08-03,SHN,NORTH,CAGU,Gull,1,Gull
2015-08-03,SHS,NORTH,SNPL,Shorebird,11,SNPL
2015-08-03,SHS,NORTH,WEGU,Gull,1,Gull
2015-08-10,SNO,SOUTH,CAGU,Gull,56,Gull
2015-08-10,SNO,SOUTH,HEEG,Gull,105,Gull
2015-08-10,SNO,SOUTH,SAND,Shorebird,142,SAND
2015-08-10,SNO,SOUTH,SNPL,Shorebird,117,SNPL
2015-08-10,SNO,SOUTH,WEGU,Gull,100,Gull
2015-08-10,SSO,SOUTH,SAND,Shorebird,93,SAND
2015-08-10,SSO,SOUTH,SNPL,Shorebird,75,SNPL
2015-08-10,WAL,SOUTH,SAND,Shorebird,13,SAND
2015-08-10,WAL,SOUTH,SNPL,Shorebird,38,SNPL
2015-08-10,WAL,SOUTH,WEGU,Gull,50,Gull
2015-08-17,MIN,NORTH,CAGU,Gull,13,Gull
2015-08-17,MIN,NORTH,HEEG,Gull,570,Gull
2015-08-17,MIN,NORTH,WEGU,Gull,17,Gull
2015-08-17,PNO,PURISIMA,SAND,Shorebird,360,SAND
2015-08-17,PNO,PURISIMA,SNPL,Shorebird,30,SNPL
2015-08-17,SAN,NORTH,SAND,Shorebird,1,SAND
2015-08-17,SAN,NORTH,SNPL,Shorebird,112,SNPL
2015-08-17,SHN,NORTH,SAND,Shorebird,26,SAND
2015-08-17,SHN,NORTH,SNPL,Shorebird,6,SNPL
2015-08-17,SHS,NORTH,CAGU,Gull,1,Gull
2015-08-17,SHS,NORTH,SNPL,Shorebird,46,SNPL
2015-08-24,SNO,SOUTH,CAGU,Gull,60,Gull
2015-08-24,SNO,SOUTH,HEEG,Gull,16,Gull
2015-08-24,SNO,SOUTH,SAND,Shorebird,51,SAND
2015-08-24,SNO,SOUTH,SNPL,Shorebird,101,SNPL
2015-08-24,SNO,SOUTH,WEGU,Gull,20,Gull
2015-08-24,SSO,SOUTH,SNPL,Shorebird,63,SNPL
2015-08-24,WAL,SOUTH,CAGU,Gull,11,Gull
2015-08-24,WAL,SOUTH,HEEG,Gull,1,Gull
2015-08-24,WAL,SOUTH,SAND,Shorebird,32,SAND
2015-08-24,WAL,SOUTH,SNPL,Shorebird,50,SNPL
2015-08-24,WAL,SOUTH,WEGU,Gull,5,Gull
2015-08-31,MIN,NORTH,CAGU,Gull,4,Gull
2015-08-31,MIN,NORTH,HEEG,Gull,530,Gull
2015-08-31,MIN,NORTH,WEGU,Gull,8,Gull
2015-08-31,PNO,PURISIMA,SAND,Shorebird,120,SAND
2015-08-31,PNO,PURISIMA,SNPL,Shorebird,20,SNPL
2015-08-31,SAN,NORTH,SNPL,Shorebird,66,SNPL
2015-08-31,SHN,NORTH,HEEG,Gull,8,Gull
2015-08-31,SHN,NORTH,SAND,Shorebird,182,SAND
2015-08-31,SHN,NORTH,SNPL,Shorebird,2,SNPL
2015-08-31,SHN,NORTH,WEGU,Gull,1,Gull
2015-08-31,SHS,NORTH,HEEG,Gull,1,Gull
2015-08-31,SHS,NORTH,SAND,Shorebird,95,SAND
2015-08-31,SHS,NORTH,SNPL,Shorebird,49,SNPL
2015-09-07,SNO,SOUTH,CAGU,Gull,1,Gull
2015-09-07,SNO,SOUTH,SAND,Shorebird,251,SAND
2015-09-07,SNO,SOUTH,SNPL,Shorebird,133,SNPL
2015-09-07,SSO,SOUTH,SAND,Shorebird,255,SAND
2015-09-07,SSO,SOUTH,SNPL,Shorebird,54,SNPL
2015-09-07,WAL,SOUTH,CAGU,Gull,40,Gull
2015-09-07,WAL,SOUTH,HEEG,Gull,15,Gull
2015-09-07,WAL,SOUTH,SAND,Shorebird,243,SAND
2015-09-07,WAL,SOUTH,SNPL,Shorebird,87,SNPL
2015-09-07,WAL,SOUTH,WEGU,Gull,10,Gull
2015-09-14,MIN,NORTH,CAGU,Gull,11,Gull
2015-09-14,MIN,NORTH,HEEG,Gull,134,Gull
2015-09-14,MIN,NORTH,SAND,Shorebird,101,SAND
2015-09-14,MIN,NORTH,WEGU,Gull,1,Gull
2015-09-14,PNO,PURISIMA,SAND,Shorebird,55,SAND
2015-09-14,PNO,PURISIMA,SNPL,Shorebird,21,SNPL
2015-09-14,SAN,NORTH,SAND,Shorebird,181,SAND
2015-09-14,SAN,NORTH,SNPL,Shorebird,91,SNPL
2015-09-14,SHN,NORTH,SAND,Shorebird,206,SAND
2015-09-14,SHN,NORTH,SNPL,Shorebird,9,SNPL
2015-09-14,SHS,NORTH,SAND,Shorebird,38,SAND
2015-09-14,SHS,NORTH,SNPL,Shorebird,85,SNPL
2015-09-21,SNO,SOUTH,SAND,Shorebird,80,SAND
2015-09-21,SNO,SOUTH,SNPL,Shorebird,44,SNPL
2015-09-21,SSO,SOUTH,SAND,Shorebird,30,SAND
2015-09-21,SSO,SOUTH,SNPL,Shorebird,21,SNPL
2015-09-21,WAL,SOUTH,CAGU,Gull,1,Gull
2015-09-21,WAL,SOUTH,HEEG,Gull,1,Gull
2015-09-21,WAL,SOUTH,SAND,Shorebird,277,SAND
2015-09-21,WAL,SOUTH,SNPL,Shorebird,154,SNPL
2015-10-19,MIN,NORTH,HEEG,Gull,88,Gull
2015-10-19,MIN,NORTH,SAND,Shorebird,170,SAND
2015-10-19,MIN,NORTH,SNPL,Shorebird,20,SNPL
2015-10-19,MIN,NORTH,WEGU,Gull,7,Gull
2015-10-19,PCO,PURISIMA,SNPL,Shorebird,2,SNPL
2015-10-19,PCO,PURISIMA,WEGU,Gull,2,Gull
2015-10-19,PNO,PURISIMA,SAND,Shorebird,103,SAND
2015-10-19,PNO,PURISIMA,SNPL,Shorebird,17,SNPL
2015-10-19,PNO,PURISIMA,WEGU,Gull,2,Gull
2015-10-19,SAN,NORTH,CAGU,Gull,1,Gull
2015-10-19,SAN,NORTH,HEEG,Gull,4,Gull
2015-10-19,SAN,NORTH,SAND,Shorebird,209,SAND
2015-10-19,SAN,NORTH,SNPL,Shorebird,52,SNPL
2015-10-19,SAN,NORTH,WEGU,Gull,7,Gull
2015-10-19,SHN,NORTH,CAGU,Gull,1,Gull
2015-10-19,SHN,NORTH,HEEG,Gull,110,Gull
2015-10-19,SHN,NORTH,SAND,Shorebird,295,SAND
2015-10-19,SHN,NORTH,SNPL,Shorebird,46,SNPL
2015-10-19,SHN,NORTH,WEGU,Gull,5,Gull
2015-10-19,SHS,NORTH,CAGU,Gull,2,Gull
2015-10-19,SHS,NORTH,HEEG,Gull,4,Gull
2015-10-19,SHS,NORTH,SAND,Shorebird,225,SAND
2015-10-19,SHS,NORTH,SNPL,Shorebird,29,SNPL
2015-10-19,SNO,SOUTH,SAND,Shorebird,41,SAND
2015-10-19,SNO,SOUTH,SNPL,Shorebird,53,SNPL
2015-10-19,SSO,SOUTH,SAND,Shorebird,580,SAND
2015-10-19,SSO,SOUTH,SNPL,Shorebird,29,SNPL
2015-10-19,WAL,SOUTH,SAND,Shorebird,58,SAND
2015-10-19,WAL,SOUTH,SNPL,Shorebird,75,SNPL
2015-11-16,MIN,NORTH,CAGU,Gull,2,Gull
2015-11-16,MIN,NORTH,HEEG,Gull,44,Gull
2015-11-16,MIN,NORTH,SAND,Shorebird,220,SAND
2015-11-16,MIN,NORTH,SNPL,Shorebird,25,SNPL
2015-11-16,MIN,NORTH,WEGU,Gull,1,Gull
2015-11-16,PNO,PURISIMA,SAND,Shorebird,53,SAND
2015-11-16,PNO,PURISIMA,SNPL,Shorebird,15,SNPL
2015-11-16,SAN,NORTH,CAGU,Gull,2,Gull
2015-11-16,SAN,NORTH,SAND,Shorebird,57,SAND
2015-11-16,SAN,NORTH,SNPL,Shorebird,47,SNPL
2015-11-16,SAN,NORTH,WEGU,Gull,18,Gull
2015-11-16,SHN,NORTH,HEEG,Gull,1,Gull
2015-11-16,SHN,NORTH,SAND,Shorebird,64,SAND
2015-11-16,SHN,NORTH,SNPL,Shorebird,20,SNPL
2015-11-16,SHN,NORTH,WEGU,Gull,1,Gull
2015-11-16,SHS,NORTH,SAND,Shorebird,77,SAND
2015-11-16,SHS,NORTH,SNPL,Shorebird,24,SNPL
2015-11-16,SHS,NORTH,WEGU,Gull,1,Gull
2015-11-16,SNO,SOUTH,SAND,Shorebird,27,SAND
2015-11-16,SNO,SOUTH,SNPL,Shorebird,38,SNPL
2015-11-16,SSO,SOUTH,SAND,Shorebird,121,SAND
2015-11-16,SSO,SOUTH,SNPL,Shorebird,43,SNPL
2015-11-16,SSO,SOUTH,WEGU,Gull,1,Gull
2015-11-16,WAL,SOUTH,SAND,Shorebird,42,SAND
2015-11-16,WAL,SOUTH,SNPL,Shorebird,21,SNPL
2015-11-16,WAL,SOUTH,WEGU,Gull,1,Gull
2015-12-14,MIN,NORTH,SAND,Shorebird,3,SAND
2015-12-14,MIN,NORTH,SNPL,Shorebird,13,SNPL
2015-12-14,MIN,NORTH,WEGU,Gull,1,Gull
2015-12-14,PNO,PURISIMA,SAND,Shorebird,8,SAND
2015-12-14,PNO,PURISIMA,SNPL,Shorebird,4,SNPL
2015-12-14,SAN,NORTH,CAGU,Gull,7,Gull
2015-12-14,SAN,NORTH,SAND,Shorebird,54,SAND
2015-12-14,SAN,NORTH,SNPL,Shorebird,53,SNPL
2015-12-14,SAN,NORTH,WEGU,Gull,12,Gull
2015-12-14,SHN,NORTH,SAND,Shorebird,21,SAND
2015-12-14,SHN,NORTH,SNPL,Shorebird,20,SNPL
2015-12-14,SHS,NORTH,SAND,Shorebird,22,SAND
2015-12-14,SHS,NORTH,SNPL,Shorebird,19,SNPL
2015-12-14,SNO,SOUTH,SAND,Shorebird,11,SAND
2015-12-14,SNO,SOUTH,SNPL,Shorebird,26,SNPL
2015-12-14,SSO,SOUTH,SAND,Shorebird,142,SAND
2015-12-14,SSO,SOUTH,SNPL,Shorebird,26,SNPL
2015-12-14,WAL,SOUTH,CAGU,Gull,70,Gull
2015-12-14,WAL,SOUTH,SAND,Shorebird,37,SAND
2015-12-14,WAL,SOUTH,SNPL,Shorebird,26,SNPL
2015-12-14,WAL,SOUTH,WEGU,Gull,11,Gull
2016-01-18,MIN,NORTH,SAND,Shorebird,77,SAND
2016-01-18,MIN,NORTH,SNPL,Shorebird,15,SNPL
2016-01-18,PNO,PURISIMA,SAND,Shorebird,69,SAND
2016-01-18,PNO,PURISIMA,SNPL,Shorebird,2,SNPL
2016-01-18,SAN,NORTH,SAND,Shorebird,63,SAND
2016-01-18,SAN,NORTH,SNPL,Shorebird,32,SNPL
2016-01-18,SAN,NORTH,WEGU,Gull,5,Gull
2016-01-18,SHN,NORTH,SAND,Shorebird,112,SAND
2016-01-18,SHN,NORTH,SNPL,Shorebird,3,SNPL
2016-01-18,SHN,NORTH,WEGU,Gull,1,Gull
2016-01-18,SHS,NORTH,SAND,Shorebird,67,SAND
2016-01-18,SHS,NORTH,SNPL,Shorebird,4,SNPL
2016-01-18,SNO,SOUTH,SAND,Shorebird,196,SAND
2016-01-18,SNO,SOUTH,SNPL,Shorebird,64,SNPL
2016-01-18,SSO,SOUTH,SAND,Shorebird,200,SAND
2016-01-18,SSO,SOUTH,SNPL,Shorebird,44,SNPL
2016-01-18,SSO,SOUTH,WEGU,Gull,2,Gull
2016-01-18,WAL,SOUTH,SAND,Shorebird,159,SAND
2016-01-18,WAL,SOUTH,SNPL,Shorebird,35,SNPL
2016-02-15,MIN,NORTH,SAND,Shorebird,111,SAND
2016-02-15,MIN,NORTH,SNPL,Shorebird,10,SNPL
2016-02-15,PNO,PURISIMA,SAND,Shorebird,15,SAND
2016-02-15,SAN,NORTH,SAND,Shorebird,315,SAND
2016-02-15,SAN,NORTH,SNPL,Shorebird,23,SNPL
2016-02-15,SAN,NORTH,WEGU,Gull,2,Gull
2016-02-15,SHN,NORTH,SAND,Shorebird,174,SAND
2016-02-15,SHS,NORTH,SAND,Shorebird,85,SAND
2016-02-15,SNO,SOUTH,CAGU,Gull,1,Gull
2016-02-15,SNO,SOUTH,SAND,Shorebird,198,SAND
2016-02-15,SNO,SOUTH,SNPL,Shorebird,20,SNPL
2016-02-15,SNO,SOUTH,WEGU,Gull,1,Gull
2016-02-15,SSO,SOUTH,SAND,Shorebird,161,SAND
2016-02-15,SSO,SOUTH,SNPL,Shorebird,45,SNPL
2016-02-15,WAL,SOUTH,CAGU,Gull,1,Gull
2016-02-15,WAL,SOUTH,SAND,Shorebird,87,SAND
2016-02-15,WAL,SOUTH,SNPL,Shorebird,36,SNPL
2016-02-15,WAL,SOUTH,WEGU,Gull,3,Gull
2016-02-29,SNO,SOUTH,SAND,Shorebird,330,SAND
2016-02-29,SNO,SOUTH,SNPL,Shorebird,21,SNPL
2016-02-29,SSO,SOUTH,SAND,Shorebird,490,SAND
2016-02-29,SSO,SOUTH,SNPL,Shorebird,35,SNPL
2016-02-29,WAL,SOUTH,SAND,Shorebird,725,SAND
2016-02-29,WAL,SOUTH,SNPL,Shorebird,41,SNPL
2016-03-07,MIN,NORTH,SNPL,Shorebird,3,SNPL
2016-03-07,PNO,PURISIMA,SNPL,Shorebird,5,SNPL
2016-03-07,SHN,NORTH,SAND,Shorebird,520,SAND
2016-03-07,SHS,NORTH,SAND,Shorebird,322,SAND
2016-03-07,SHS,NORTH,SNPL,Shorebird,1,SNPL
2016-03-14,SNO,SOUTH,SAND,Shorebird,15,SAND
2016-03-14,SNO,SOUTH,SNPL,Shorebird,11,SNPL
2016-03-14,SSO,SOUTH,CAGU,Gull,1,Gull
2016-03-14,SSO,SOUTH,SAND,Shorebird,2803,SAND
2016-03-14,SSO,SOUTH,SNPL,Shorebird,45,SNPL
2016-03-14,WAL,SOUTH,CAGU,Gull,40,Gull
2016-03-14,WAL,SOUTH,SAND,Shorebird,362,SAND
2016-03-14,WAL,SOUTH,SNPL,Shorebird,38,SNPL
2016-03-14,WAL,SOUTH,WEGU,Gull,10,Gull
2016-03-21,MIN,NORTH,SNPL,Shorebird,3,SNPL
2016-03-21,MIN,NORTH,WEGU,Gull,2,Gull
2016-03-21,PNO,PURISIMA,SNPL,Shorebird,1,SNPL
2016-03-21,SAN,NORTH,SAND,Shorebird,1,SAND
2016-03-21,SAN,NORTH,SNPL,Shorebird,30,SNPL
2016-03-21,SHS,NORTH,SAND,Shorebird,20,SAND
2016-03-21,SHS,NORTH,SNPL,Shorebird,8,SNPL
2016-03-28,SNO,SOUTH,SAND,Shorebird,270,SAND
2016-03-28,SNO,SOUTH,SNPL,Shorebird,28,SNPL
2016-03-28,SSO,SOUTH,SAND,Shorebird,155,SAND
2016-03-28,SSO,SOUTH,SNPL,Shorebird,28,SNPL
2016-03-28,WAL,SOUTH,SAND,Shorebird,40,SAND
2016-03-28,WAL,SOUTH,SNPL,Shorebird,53,SNPL
2016-03-28,WAL,SOUTH,WEGU,Gull,3,Gull
2016-04-04,MIN,NORTH,SNPL,Shorebird,4,SNPL
2016-04-04,PNO,PURISIMA,SAND,Shorebird,4,SAND
2016-04-04,PNO,PURISIMA,SNPL,Shorebird,9,SNPL
2016-04-04,SAN,NORTH,SNPL,Shorebird,52,SNPL
2016-04-04,SHN,NORTH,SNPL,Shorebird,6,SNPL
2016-04-04,SHS,NORTH,SNPL,Shorebird,20,SNPL
2016-04-11,SNO,SOUTH,SAND,Shorebird,359,SAND
2016-04-11,SNO,SOUTH,SNPL,Shorebird,47,SNPL
2016-04-11,SNO,SOUTH,WEGU,Gull,1,Gull
2016-04-11,SSO,SOUTH,SAND,Shorebird,50,SAND
2016-04-11,SSO,SOUTH,SNPL,Shorebird,36,SNPL
2016-04-11,WAL,SOUTH,SAND,Shorebird,45,SAND
2016-04-11,WAL,SOUTH,SNPL,Shorebird,44,SNPL
2016-04-18,MIN,NORTH,SAND,Shorebird,20,SAND
2016-04-18,MIN,NORTH,SNPL,Shorebird,3,SNPL
2016-04-18,PCO,PURISIMA,SNPL,Shorebird,3,SNPL
2016-04-18,PNO,PURISIMA,SNPL,Shorebird,11,SNPL
2016-04-18,SAN,NORTH,SAND,Shorebird,63,SAND
2016-04-18,SAN,NORTH,SNPL,Shorebird,45,SNPL
2016-04-18,SHN,NORTH,SAND,Shorebird,305,SAND
2016-04-18,SHN,NORTH,SNPL,Shorebird,11,SNPL
2016-04-18,SHS,NORTH,SAND,Shorebird,155,SAND
2016-04-18,SHS,NORTH,SNPL,Shorebird,8,SNPL
2016-04-25,SNO,SOUTH,SAND,Shorebird,300,SAND
2016-04-25,SNO,SOUTH,SNPL,Shorebird,43,SNPL
2016-04-25,SSO,SOUTH,SAND,Shorebird,150,SAND
2016-04-25,SSO,SOUTH,SNPL,Shorebird,29,SNPL
2016-04-25,WAL,SOUTH,CAGU,Gull,25,Gull
2016-04-25,WAL,SOUTH,SAND,Shorebird,150,SAND
2016-04-25,WAL,SOUTH,SNPL,Shorebird,36,SNPL
2016-04-25,WAL,SOUTH,WEGU,Gull,20,Gull
2016-05-02,MIN,NORTH,CAGU,Gull,1,Gull
2016-05-02,MIN,NORTH,SAND,Shorebird,617,SAND
2016-05-02,MIN,NORTH,SNPL,Shorebird,3,SNPL
2016-05-02,PCO,PURISIMA,SNPL,Shorebird,2,SNPL
2016-05-02,PNO,PURISIMA,SNPL,Shorebird,11,SNPL
2016-05-02,SAN,NORTH,SAND,Shorebird,19,SAND
2016-05-02,SAN,NORTH,SNPL,Shorebird,39,SNPL
2016-05-02,SHN,NORTH,SAND,Shorebird,370,SAND
2016-05-02,SHN,NORTH,SNPL,Shorebird,8,SNPL
2016-05-02,SHS,NORTH,SAND,Shorebird,32,SAND
2016-05-02,SHS,NORTH,SNPL,Shorebird,10,SNPL
2016-05-09,MIN,NORTH,SNPL,Shorebird,1,SNPL
2016-05-09,PCO,PURISIMA,SNPL,Shorebird,2,SNPL
2016-05-09,PNO,PURISIMA,SAND,Shorebird,1,SAND
2016-05-09,PNO,PURISIMA,SNPL,Shorebird,3,SNPL
2016-05-09,SAN,NORTH,SAND,Shorebird,160,SAND
2016-05-09,SAN,NORTH,SNPL,Shorebird,50,SNPL
2016-05-09,SHN,NORTH,SNPL,Shorebird,4,SNPL
2016-05-09,SHS,NORTH,SNPL,Shorebird,8,SNPL
2016-05-09,SNO,SOUTH,SAND,Shorebird,780,SAND
2016-05-09,SNO,SOUTH,SNPL,Shorebird,36,SNPL
2016-05-09,SSO,SOUTH,SAND,Shorebird,100,SAND
2016-05-09,SSO,SOUTH,SNPL,Shorebird,29,SNPL
2016-05-09,WAL,SOUTH,SAND,Shorebird,230,SAND
2016-05-09,WAL,SOUTH,SNPL,Shorebird,27,SNPL
2016-05-16,PCO,PURISIMA,SNPL,Shorebird,3,SNPL
2016-05-16,PNO,PURISIMA,SAND,Shorebird,15,SAND
2016-05-16,PNO,PURISIMA,SNPL,Shorebird,7,SNPL
2016-05-16,PNO,PURISIMA,WEGU,Gull,3,Gull
2016-05-16,SAN,NORTH,SAND,Shorebird,15,SAND
2016-05-16,SAN,NORTH,SNPL,Shorebird,49,SNPL
2016-05-16,SHN,NORTH,SAND,Shorebird,50,SAND
2016-05-16,SHN,NORTH,SNPL,Shorebird,8,SNPL
2016-05-16,SHS,NORTH,SAND,Shorebird,125,SAND
2016-05-16,SHS,NORTH,SNPL,Shorebird,10,SNPL
2016-05-16,SNO,SOUTH,SAND,Shorebird,310,SAND
2016-05-16,SNO,SOUTH,SNPL,Shorebird,47,SNPL
2016-05-16,SSO,SOUTH,SNPL,Shorebird,26,SNPL
2016-05-16,WAL,SOUTH,SAND,Shorebird,1,SAND
2016-05-16,WAL,SOUTH,SNPL,Shorebird,42,SNPL
2016-05-16,WAL,SOUTH,WEGU,Gull,2,Gull
2016-05-30,MIN,NORTH,SNPL,Shorebird,4,SNPL
2016-05-30,PCO,PURISIMA,SNPL,Shorebird,3,SNPL
2016-05-30,PNO,PURISIMA,SNPL,Shorebird,6,SNPL
2016-05-30,SAN,NORTH,SNPL,Shorebird,62,SNPL
2016-05-30,SHN,NORTH,SNPL,Shorebird,4,SNPL
2016-05-30,SHS,NORTH,SNPL,Shorebird,11,SNPL
2016-05-30,SNO,SOUTH,CAGU,Gull,1,Gull
2016-05-30,SNO,SOUTH,SNPL,Shorebird,78,SNPL
2016-05-30,SSO,SOUTH,SNPL,Shorebird,32,SNPL
2016-05-30,WAL,SOUTH,SNPL,Shorebird,54,SNPL
2016-06-20,PCO,PURISIMA,SNPL,Shorebird,1,SNPL
2016-06-20,PNO,PURISIMA,CAGU,Gull,2,Gull
2016-06-20,PNO,PURISIMA,SNPL,Shorebird,8,SNPL
2016-06-20,SAN,NORTH,SNPL,Shorebird,79,SNPL
2016-06-20,SHN,NORTH,CAGU,Gull,1,Gull
2016-06-20,SHN,NORTH,SNPL,Shorebird,14,SNPL
2016-06-20,SHS,NORTH,SNPL,Shorebird,12,SNPL
2016-06-27,SNO,SOUTH,SNPL,Shorebird,63,SNPL
2016-06-27,SSO,SOUTH,SNPL,Shorebird,68,SNPL
2016-06-27,WAL,SOUTH,HEEG,Gull,250,Gull
2016-06-27,WAL,SOUTH,SNPL,Shorebird,64,SNPL
2016-06-27,WAL,SOUTH,WEGU,Gull,77,Gull
2016-07-04,MIN,NORTH,SNPL,Shorebird,1,SNPL
2016-07-04,MIN,NORTH,WEGU,Gull,1,Gull
2016-07-04,PCO,PURISIMA,SNPL,Shorebird,2,SNPL
2016-07-04,PNO,PURISIMA,SNPL,Shorebird,18,SNPL
2016-07-04,SAN,NORTH,SNPL,Shorebird,92,SNPL
2016-07-04,SHN,NORTH,SNPL,Shorebird,3,SNPL
2016-07-04,SHS,NORTH,SAND,Shorebird,5,SAND
2016-07-04,SHS,NORTH,SNPL,Shorebird,9,SNPL
