ID_new,source,ID,Survey Week,Survey Date,Monitor Initials,Transect Block,Beach Section Initials,BEACH,Time,Males Individual,Females Individual,Unknown Individual,Pairs,Flock,Birds Checked,Banded,Juvenile,Chicks,Brood,Total,Sanity Check,Transect Block Notes,Poss Dup
6102,currentDB,6729,8/21/2017,8/21/2017,LAH,ROCKBLUE,SSO,SOUTH,11:58,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6103,currentDB,6730,8/21/2017,8/21/2017,LAH,4303BUOY,SSO,SOUTH,12:02,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6104,currentDB,6731,8/21/2017,8/21/2017,LAH,OBVIOUSLOG,SSO,SOUTH,12:05,0,0,1,0,0,1,0,0,0,0,1,FALSE,,
6105,currentDB,6732,8/21/2017,8/21/2017,LAH,CAMP,SSO,SOUTH,12:18,0,0,3,0,4,4,1,1,0,0,4,FALSE,,
6106,currentDB,6733,8/21/2017,8/21/2017,LAH,WITCH,SSO,SOUTH,12:25,1,0,0,0,0,1,0,0,1,1,1,FALSE,,
6107,currentDB,6734,8/21/2017,8/21/2017,LAH,ELEPHANTSEAL,SSO,SOUTH,12:30,1,0,0,0,0,1,0,0,2,1,1,FALSE,,
6108,currentDB,6735,8/21/2017,8/21/2017,LAH,SQUID,SSO,SOUTH,12:35,2,0,0,0,0,1,1,3,1,2,5,FALSE,,
6109,currentDB,6736,8/21/2017,8/21/2017,LAH,PEBBLE,SSO,SOUTH,12:40,1,0,0,0,0,1,0,0,1,1,1,FALSE,,
6110,currentDB,6737,8/21/2017,8/21/2017,LAH,STUMP,SSO,SOUTH,13:05,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6111,currentDB,6738,8/21/2017,8/21/2017,LAH,METEOR,SSO,SOUTH,13:08,1,0,0,0,0,1,0,0,0,1,1,FALSE,,
6112,currentDB,6739,8/21/2017,8/21/2017,LAH,BORDER TRAIL,SSO,SOUTH,13:14,0,0,2,0,3,3,1,1,0,0,3,FALSE,,
6113,currentDB,6862,8/21/2017,8/22/2017,JKM,BORDER TRAIL,SSO,SOUTH,12:20,1,0,1,0,5,5,1,4,2,1,6,FALSE,,
6114,currentDB,6863,8/21/2017,8/22/2017,JKM,METEOR,SSO,SOUTH,12:14,0,0,0,0,0,,,0,0,0,0,FALSE,,
6115,currentDB,6864,8/21/2017,8/22/2017,JKM,STUMP,SSO,SOUTH,12:08,0,0,1,0,0,0,,0,0,0,1,FALSE,,
6116,currentDB,6865,8/21/2017,8/22/2017,JKM,PEBBLE,SSO,SOUTH,11:50,1,0,0,0,0,1,0,0,2,2,1,FALSE,,
6117,currentDB,6866,8/21/2017,8/22/2017,JKM,SQUID,SSO,SOUTH,11:39,1,0,0,0,0,1,1,3,1,3,4,FALSE,,
6118,currentDB,6867,8/21/2017,8/22/2017,JKM,ELEPHANTSEAL,SSO,SOUTH,11:32,1,0,0,0,0,1,0,0,1,1,1,FALSE,,
6119,currentDB,6868,8/21/2017,8/22/2017,JKM,WITCH,SSO,SOUTH,11:25,2,0,0,0,0,3,0,1,0,0,3,FALSE,,
6120,currentDB,6869,8/21/2017,8/22/2017,JKM,CAMP,SSO,SOUTH,11:08,2,0,3,0,5,6,2,1,2,1,6,FALSE,,
6121,currentDB,6870,8/21/2017,8/22/2017,JKM,OBVIOUSLOG,SSO,SOUTH,11:04,0,0,0,0,0,,,0,0,0,0,FALSE,,
6122,currentDB,6871,8/21/2017,8/22/2017,JKM,4303BUOY,SSO,SOUTH,11:00,0,0,0,0,0,,,0,0,0,0,FALSE,,
6123,currentDB,6872,8/21/2017,8/22/2017,JKM,ROCKBLUE,SSO,SOUTH,10:55,0,0,0,0,0,,,0,0,0,0,FALSE,,
6124,currentDB,6873,8/21/2017,8/22/2017,JKM,FINGER,SSO,SOUTH,10:50,1,0,0,0,0,1,1,0,0,0,1,FALSE,,
6125,currentDB,6874,8/21/2017,8/22/2017,JKM,GRANDCANYON,SSO,SOUTH,10:43,0,0,0,0,0,,,0,0,0,0,FALSE,,
6126,currentDB,6875,8/21/2017,8/22/2017,JKM,AMPHITHEATRE,SSO,SOUTH,10:40,0,0,0,0,0,,,0,0,0,0,FALSE,,
6127,currentDB,6876,8/21/2017,8/22/2017,JKM,UTAH,SSO,SOUTH,10:35,0,0,0,0,0,,,0,0,0,0,FALSE,,
6128,currentDB,6877,8/21/2017,8/22/2017,JKM,ICELAVA,SSO,SOUTH,10:20,1,0,4,0,8,8,3,3,0,0,8,FALSE,,
6129,currentDB,6878,8/21/2017,8/22/2017,JKM,DISC,SSO,SOUTH,9:40,2,0,2,0,5,6,2,2,0,0,6,FALSE,,
6130,currentDB,6879,8/21/2017,8/22/2017,JKM,ENDCOVE,SSO,SOUTH,9:56,1,0,0,0,0,3,2,2,0,1,3,FALSE,,
6131,currentDB,6740,8/21/2017,8/23/2017,ELR,BORDER TRAIL,SSO,SOUTH,8:50,0,0,1,0,0,2,0,1,0,0,2,FALSE,,
6132,currentDB,6741,8/21/2017,8/23/2017,ELR,METEOR,SSO,SOUTH,8:58,1,0,0,0,0,1,0,0,2,1,1,FALSE,,
6133,currentDB,6742,8/21/2017,8/23/2017,ELR,STUMP,SSO,SOUTH,9:10,0,0,0,0,0,1,0,1,0,0,1,FALSE,,
6134,currentDB,6743,8/21/2017,8/23/2017,ELR,PEBBLE,SSO,SOUTH,9:18,1,0,2,0,0,5,0,2,2,1,5,FALSE,,
6135,currentDB,6744,8/21/2017,8/23/2017,ELR,SQUID,SSO,SOUTH,9:25,1,0,0,0,0,4,1,3,0,0,4,FALSE,,
6136,currentDB,6745,8/21/2017,8/23/2017,ELR,ELEPHANTSEAL,SSO,SOUTH,9:35,1,0,0,0,0,1,0,0,2,1,1,FALSE,,
6137,currentDB,6746,8/21/2017,8/23/2017,ELR,WITCH,SSO,SOUTH,9:43,1,0,0,0,0,1,0,0,2,1,1,FALSE,,
6138,currentDB,6747,8/21/2017,8/23/2017,ELR,CAMP,SSO,SOUTH,9:55,0,0,3,0,0,5,1,2,0,0,5,FALSE,,
6139,currentDB,6748,8/21/2017,8/23/2017,ELR,OBVIOUSLOG,SSO,SOUTH,10:12,0,0,0,0,0,,,0,0,0,0,FALSE,,
6140,currentDB,6749,8/21/2017,8/23/2017,ELR,4303BUOY,SSO,SOUTH,10:16,0,0,0,0,0,,,0,0,0,0,FALSE,,
6141,currentDB,6750,8/21/2017,8/23/2017,ELR,ROCKBLUE,SSO,SOUTH,10:22,3,0,0,0,0,3,1,0,0,0,3,FALSE,,
6142,currentDB,6751,8/21/2017,8/23/2017,ELR,FINGER,SSO,SOUTH,10:35,0,0,1,0,0,0,,0,0,0,1,FALSE,,
6143,currentDB,6752,8/21/2017,8/23/2017,ELR,GRANDCANYON,SSO,SOUTH,10:43,1,0,2,0,3,5,1,3,1,1,6,FALSE,,
6144,currentDB,6753,8/21/2017,8/23/2017,ELR,AMPHITHEATRE,SSO,SOUTH,11:00,0,0,0,0,0,,,0,0,0,0,FALSE,,
6145,currentDB,6754,8/21/2017,8/23/2017,ELR,UTAH,SSO,SOUTH,11:06,0,0,0,0,0,,,0,0,0,0,FALSE,,
6146,currentDB,6755,8/21/2017,8/23/2017,ELR,ICELAVA,SSO,SOUTH,11:15,0,0,5,0,7,7,0,2,0,0,7,FALSE,,
6147,currentDB,6756,8/21/2017,8/23/2017,ELR,DISC,SSO,SOUTH,11:25,2,0,2,0,0,8,4,4,2,2,8,FALSE,,
6148,currentDB,6757,8/21/2017,8/23/2017,ELR,ENDCOVE,SSO,SOUTH,12:00,1,0,0,0,0,1,1,0,2,1,1,FALSE,,
6149,currentDB,6758,8/21/2017,8/24/2017,LAH,BORDER TRAIL,SSO,SOUTH,13:10,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6150,currentDB,6759,8/21/2017,8/24/2017,LAH,METEOR,SSO,SOUTH,13:20,1,0,1,0,7,8,0,0,1,1,2,TRUE,,
6151,currentDB,6760,8/21/2017,8/24/2017,LAH,STUMP,SSO,SOUTH,13:30,1,0,0,0,0,1,0,0,2,1,1,FALSE,,
6152,currentDB,6761,8/21/2017,8/24/2017,LAH,PEBBLE,SSO,SOUTH,13:35,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6153,currentDB,6762,8/21/2017,8/24/2017,LAH,SQUID,SSO,SOUTH,13:40,2,0,0,0,0,2,1,3,1,2,5,FALSE,,
6154,currentDB,6763,8/21/2017,8/24/2017,LAH,ELEPHANTSEAL,SSO,SOUTH,13:45,1,0,0,0,0,1,0,0,2,1,1,FALSE,,
6155,currentDB,6764,8/21/2017,8/24/2017,LAH,WITCH,SSO,SOUTH,13:50,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6156,currentDB,6765,8/21/2017,8/24/2017,LAH,CAMP,SSO,SOUTH,14:05,1,0,4,0,5,6,0,2,0,1,7,FALSE,,
6157,currentDB,6766,8/21/2017,8/24/2017,LAH,OBVIOUSLOG,SSO,SOUTH,14:15,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6158,currentDB,6767,8/21/2017,8/24/2017,LAH,4303BUOY,SSO,SOUTH,14:25,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6159,currentDB,6768,8/21/2017,8/24/2017,LAH,ROCKBLUE,SSO,SOUTH,14:28,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6160,currentDB,6769,8/21/2017,8/24/2017,LAH,FINGER,SSO,SOUTH,14:34,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6161,currentDB,6770,8/21/2017,8/24/2017,LAH,GRANDCANYON,SSO,SOUTH,14:37,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6162,currentDB,6771,8/21/2017,8/24/2017,LAH,AMPHITHEATRE,SSO,SOUTH,14:45,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6163,currentDB,6772,8/21/2017,8/24/2017,LAH,UTAH,SSO,SOUTH,14:50,0,0,0,0,0,1,0,1,0,0,1,FALSE,,
6164,currentDB,6773,8/21/2017,8/24/2017,LAH,ICELAVA,SSO,SOUTH,15:00,2,0,0,0,0,4,2,3,1,1,5,FALSE,,
6165,currentDB,6774,8/21/2017,8/24/2017,LAH,DISC,SSO,SOUTH,15:15,1,0,3,0,0,8,6,4,0,0,8,FALSE,,
6166,currentDB,6775,8/21/2017,8/24/2017,LAH,ENDCOVE,SSO,SOUTH,15:30,2,0,0,0,0,2,0,0,3,2,2,FALSE,,
6167,currentDB,6776,8/21/2017,8/25/2017,ELR,NSURFOPEN,SNO,SOUTH,8:15,0,0,30,0,0,36,8,8,0,0,38,FALSE,,
6168,currentDB,6777,8/21/2017,8/25/2017,ELR,SSURFCLOSED,SNO,SOUTH,8:55,0,0,7,0,0,8,2,1,0,0,8,FALSE,,
6169,currentDB,6778,8/21/2017,8/25/2017,ELR,SIGN,SNO,SOUTH,9:05,0,0,3,0,0,3,1,0,0,0,3,FALSE,,
6170,currentDB,6779,8/21/2017,8/25/2017,ELR,PAINT,SNO,SOUTH,9:11,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6171,currentDB,6780,8/21/2017,8/25/2017,ELR,FORT,SNO,SOUTH,9:25,0,0,1,0,0,3,2,1,0,1,2,FALSE,,
6172,currentDB,6781,8/21/2017,8/25/2017,ELR,PTRASH,SNO,SOUTH,9:35,1,0,1,0,0,3,0,1,2,1,3,FALSE,,
6173,currentDB,6782,8/21/2017,8/25/2017,ELR,STOOL,SNO,SOUTH,9:43,0,0,2,0,0,0,0,0,0,0,2,FALSE,,
6174,currentDB,6783,8/21/2017,8/25/2017,ELR,DROOP,SNO,SOUTH,9:50,0,0,12,0,0,13,5,1,0,0,13,FALSE,,
6175,currentDB,6784,8/21/2017,8/25/2017,ELR,DRIFTWOOD,SNO,SOUTH,10:05,0,0,4,0,0,6,1,3,0,0,7,FALSE,,
6176,currentDB,6785,8/21/2017,8/25/2017,ELR,BORDER TRAIL,SSO,SOUTH,10:15,0,0,0,0,0,1,1,1,0,0,1,FALSE,,
6177,currentDB,6786,8/21/2017,8/25/2017,ELR,METEOR,SSO,SOUTH,10:21,1,0,2,0,0,3,0,0,2,1,3,FALSE,,
6178,currentDB,6787,8/21/2017,8/25/2017,ELR,STUMP,SSO,SOUTH,10:35,0,0,10,0,10,10,4,0,0,0,10,FALSE,,
6179,currentDB,6788,8/21/2017,8/25/2017,ELR,PEBBLE,SSO,SOUTH,10:45,1,0,0,0,0,1,0,0,2,1,1,FALSE,,
6180,currentDB,6789,8/21/2017,8/25/2017,ELR,SQUID,SSO,SOUTH,10:52,2,0,0,0,0,0,1,4,0,2,6,FALSE,,
6181,currentDB,6790,8/21/2017,8/25/2017,ELR,ELEPHANTSEAL,SSO,SOUTH,11:02,1,0,0,0,0,1,0,0,2,1,1,FALSE,,
6182,currentDB,6791,8/21/2017,8/25/2017,ELR,WITCH,SSO,SOUTH,11:12,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6183,currentDB,6792,8/21/2017,8/25/2017,ELR,CAMP,SSO,SOUTH,11:15,0,0,1,0,0,1,0,0,0,0,1,FALSE,,
6184,currentDB,6793,8/21/2017,8/25/2017,ELR,OBVIOUSLOG,SSO,SOUTH,11:20,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6185,currentDB,6794,8/21/2017,8/25/2017,ELR,4303BUOY,SSO,SOUTH,11:25,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6186,currentDB,6795,8/21/2017,8/25/2017,ELR,ROCKBLUE,SSO,SOUTH,11:30,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6187,currentDB,6796,8/21/2017,8/25/2017,ELR,FINGER,SSO,SOUTH,11:35,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6188,currentDB,6797,8/21/2017,8/25/2017,ELR,GRANDCANYON,SSO,SOUTH,11:40,1,0,0,0,0,0,0,0,2,1,1,FALSE,,
6189,currentDB,6798,8/21/2017,8/25/2017,ELR,AMPHITHEATRE,SSO,SOUTH,11:48,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6190,currentDB,6799,8/21/2017,8/25/2017,ELR,UTAH,SSO,SOUTH,11:55,0,0,1,0,0,0,0,0,0,0,1,FALSE,,
6191,currentDB,6800,8/21/2017,8/25/2017,ELR,ICELAVA,SSO,SOUTH,12:02,1,0,2,0,0,3,1,0,1,1,3,FALSE,,
6192,currentDB,6801,8/21/2017,8/25/2017,ELR,DISC,SSO,SOUTH,12:16,0,0,6,0,0,6,3,4,0,0,10,FALSE,,
6193,currentDB,6802,8/21/2017,8/25/2017,ELR,ENDCOVE,SSO,SOUTH,12:30,0,0,6,0,0,5,3,4,0,2,10,FALSE,,
6194,currentDB,6945,8/21/2017,8/25/2017,JKM,WALL OPEN,WAL,SOUTH,9:00,3,0,3,0,0,10,7,4,0,2,10,FALSE,,
6195,currentDB,6946,8/21/2017,8/25/2017,JKM,WALLBORDER,WAL,SOUTH,9:40,2,0,0,0,0,5,3,3,0,2,5,FALSE,,
6196,currentDB,6947,8/21/2017,8/25/2017,JKM,WILLOW,WAL,SOUTH,10:05,1,0,0,0,0,3,0,2,0,1,3,FALSE,,
6197,currentDB,6948,8/21/2017,8/25/2017,JKM,CANON,WAL,SOUTH,10:15,1,0,1,0,0,4,2,2,0,1,4,FALSE,,
6198,currentDB,6949,8/21/2017,8/25/2017,JKM,BEACH FUZZ,WAL,SOUTH,10:35,1,0,0,0,0,2,1,1,0,1,2,FALSE,,
6199,currentDB,6950,8/21/2017,8/25/2017,JKM,KNOT,WAL,SOUTH,10:45,2,0,0,0,0,3,2,1,0,1,3,FALSE,,
6200,currentDB,6951,8/21/2017,8/25/2017,JKM,LEG,WAL,SOUTH,10:55,1,0,0,0,0,1,0,0,0,0,1,FALSE,,
6201,currentDB,6952,8/21/2017,8/25/2017,JKM,TP,WAL,SOUTH,11:04,1,0,0,0,0,3,3,2,0,1,3,FALSE,,
6202,currentDB,6953,8/21/2017,8/25/2017,JKM,LOUNGE,WAL,SOUTH,11:15,2,0,0,0,0,4,1,2,0,0,4,FALSE,,
6203,currentDB,6954,8/21/2017,8/25/2017,JKM,SPLITLOG,WAL,SOUTH,11:43,1,0,0,0,0,1,1,0,0,0,1,FALSE,,
6204,currentDB,6955,8/21/2017,8/25/2017,JKM,CIGAR,WAL,SOUTH,12:03,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6205,currentDB,6956,8/21/2017,8/25/2017,JKM,BOWL,WAL,SOUTH,12:22,0,0,1,0,0,1,0,2,0,0,3,FALSE,,
6206,currentDB,6957,8/21/2017,8/25/2017,JKM,TIKI,WAL,SOUTH,12:35,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6207,currentDB,6958,8/21/2017,8/25/2017,JKM,TIP,SNO,SOUTH,12:40,1,0,0,0,0,2,2,1,1,1,2,FALSE,,
6208,currentDB,6959,8/21/2017,8/25/2017,JKM,PILE,SNO,SOUTH,12:58,1,0,2,0,0,2,1,1,0,1,4,FALSE,,
6209,currentDB,6960,8/21/2017,8/25/2017,JKM,FORK,SNO,SOUTH,13:11,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6210,currentDB,6961,8/21/2017,8/25/2017,JKM,TOTEM,SNO,SOUTH,13:20,1,0,0,0,0,1,0,0,2,1,1,FALSE,,
6211,currentDB,6962,8/21/2017,8/25/2017,JKM,BOJUM,SNO,SOUTH,13:33,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6212,currentDB,6963,8/21/2017,8/25/2017,JKM,BUOY,SNO,SOUTH,13:36,2,0,0,0,0,2,1,1,0,1,3,FALSE,,
6213,currentDB,6803,8/21/2017,8/26/2017,LAH,ENDCOVE,SSO,SOUTH,9:20,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6214,currentDB,6804,8/21/2017,8/26/2017,LAH,DISC,SSO,SOUTH,9:00,2,0,3,0,0,8,0,3,1,1,8,FALSE,,
6215,currentDB,6805,8/21/2017,8/26/2017,LAH,ICELAVA,SSO,SOUTH,9:30,1,0,0,0,0,0,0,2,0,1,3,FALSE,,
6216,currentDB,6806,8/21/2017,8/26/2017,LAH,UTAH,SSO,SOUTH,9:55,1,0,3,0,5,9,4,3,0,1,7,FALSE,,
6217,currentDB,6807,8/21/2017,8/26/2017,LAH,AMPHITHEATRE,SSO,SOUTH,10:08,0,0,2,0,2,0,0,0,0,0,2,FALSE,,
6218,currentDB,6808,8/21/2017,8/26/2017,LAH,GRANDCANYON,SSO,SOUTH,10:15,1,0,2,0,0,3,2,0,3,1,3,FALSE,,
6219,currentDB,6809,8/21/2017,8/26/2017,LAH,FINGER,SSO,SOUTH,10:25,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6220,currentDB,6810,8/21/2017,8/26/2017,LAH,ROCKBLUE,SSO,SOUTH,10:30,0,0,8,0,6,2,0,0,0,0,8,FALSE,,
6221,currentDB,6811,8/21/2017,8/26/2017,LAH,4303BUOY,SSO,SOUTH,10:39,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6222,currentDB,6812,8/21/2017,8/26/2017,LAH,OBVIOUSLOG,SSO,SOUTH,10:43,0,0,4,0,3,4,0,0,0,0,4,FALSE,,
6223,currentDB,6813,8/21/2017,8/26/2017,LAH,CAMP,SSO,SOUTH,10:49,0,0,4,0,4,4,0,0,0,0,4,FALSE,,
6224,currentDB,6814,8/21/2017,8/26/2017,LAH,WITCH,SSO,SOUTH,10:25,1,0,0,0,0,2,0,1,0,1,2,FALSE,,
6225,currentDB,6815,8/21/2017,8/26/2017,LAH,ELEPHANTSEAL,SSO,SOUTH,11:00,1,0,0,0,0,1,0,0,2,1,1,FALSE,,
6226,currentDB,6816,8/21/2017,8/26/2017,LAH,SQUID,SSO,SOUTH,11:08,1,0,1,0,0,5,1,3,0,1,5,FALSE,,
6227,currentDB,6817,8/21/2017,8/26/2017,LAH,PEBBLE,SSO,SOUTH,11:17,0,0,2,0,0,2,0,0,0,0,2,FALSE,,
6228,currentDB,6818,8/21/2017,8/26/2017,LAH,STUMP,SSO,SOUTH,11:21,1,0,8,0,13,13,3,4,0,1,13,FALSE,,
6229,currentDB,6819,8/21/2017,8/26/2017,LAH,METEOR,SSO,SOUTH,11:29,1,0,2,0,2,5,0,2,0,1,5,FALSE,,
6230,currentDB,6820,8/21/2017,8/26/2017,LAH,BORDER TRAIL,SSO,SOUTH,11:35,1,0,0,0,0,1,0,0,0,0,1,FALSE,,
6231,currentDB,6821,8/28/2017,8/29/2017,LAH,MINOPEN,MIN,NORTH,13:30,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6232,currentDB,6822,8/28/2017,8/29/2017,LAH,MINBORDER,MIN,NORTH,13:25,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6233,currentDB,6823,8/28/2017,8/29/2017,LAH,TUVU,MIN,NORTH,13:22,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6234,currentDB,6824,8/28/2017,8/29/2017,LAH,ALLIGATOR,MIN,NORTH,13:20,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6235,currentDB,6825,8/28/2017,8/29/2017,LAH,CHEST,MIN,NORTH,13:15,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6236,currentDB,6826,8/28/2017,8/29/2017,LAH,ANCHOR,MIN,NORTH,13:11,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6237,currentDB,6827,8/28/2017,8/29/2017,LAH,SHCREEK,SHN,NORTH,13:08,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6238,currentDB,6828,8/28/2017,8/29/2017,LAH,NEEDLE,SHN,NORTH,13:05,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6239,currentDB,6829,8/28/2017,8/29/2017,LAH,BOINGI,SHN,NORTH,13:00,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6240,currentDB,6830,8/28/2017,8/29/2017,LAH,SCAFFOLDING,SHN,NORTH,12:55,0,0,4,0,8,6,2,3,0,0,7,TRUE,,
6241,currentDB,6831,8/28/2017,8/29/2017,LAH,PIXIE,SHN,NORTH,12:39,0,0,9,0,14,9,6,6,0,0,15,FALSE,,
6242,currentDB,6832,8/28/2017,8/29/2017,LAH,SEADRAGON,SHN,NORTH,12:36,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6243,currentDB,6833,8/28/2017,8/29/2017,LAH,PILLOW,SHN,NORTH,12:33,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6244,currentDB,6834,8/28/2017,8/29/2017,LAH,CLUB,SHN,NORTH,12:28,0,0,0,0,0,1,0,1,0,0,1,FALSE,,
6245,currentDB,6835,8/28/2017,8/29/2017,LAH,HOOF,SHN,NORTH,12:23,0,0,1,0,0,1,1,0,0,0,1,FALSE,,
6246,currentDB,6836,8/28/2017,8/29/2017,LAH,TIRE,SHN,NORTH,12:20,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6247,currentDB,6837,8/28/2017,8/29/2017,LAH,THIRSTY,SHN,NORTH,12:15,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6248,currentDB,6838,8/28/2017,8/29/2017,LAH,BOB,SHN,NORTH,12:10,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6249,currentDB,6839,8/28/2017,8/29/2017,LAH,ROLLINGROCK,SHN,NORTH,12:05,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6250,currentDB,6840,8/28/2017,8/29/2017,LAH,SHSSTART,SHS,NORTH,12:00,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6251,currentDB,6841,8/28/2017,8/29/2017,LAH,RAINBOWSPIN,SHS,NORTH,11:35,2,0,3,0,8,9,5,4,0,1,9,FALSE,,
6252,currentDB,6842,8/28/2017,8/29/2017,LAH,BUOYFARM,SHS,NORTH,11:25,0,0,0,0,0,1,1,1,0,0,1,FALSE,,
6253,currentDB,6843,8/28/2017,8/29/2017,LAH,RUPAUL,SHS,NORTH,11:20,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6254,currentDB,6844,8/28/2017,8/29/2017,LAH,MINIDUMP,SHS,NORTH,11:05,0,0,5,0,0,2,1,0,0,0,5,FALSE,,
6255,currentDB,6845,8/28/2017,8/29/2017,LAH,OJ,SHS,NORTH,11:00,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6256,currentDB,6846,8/28/2017,8/29/2017,LAH,BOTTLEBUOY,SHS,NORTH,10:45,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6257,currentDB,6847,8/28/2017,8/29/2017,LAH,MOLE,SHS,NORTH,10:40,1,0,0,0,0,0,0,0,1,1,1,FALSE,,
6258,currentDB,6848,8/28/2017,8/29/2017,LAH,BOTTLELOG,SHS,NORTH,10:25,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6259,currentDB,6849,8/28/2017,8/29/2017,LAH,TRILOG,SHS,NORTH,10:10,1,0,0,0,0,4,1,3,0,1,4,FALSE,,
6260,currentDB,6850,8/28/2017,8/29/2017,LAH,SHSEND,SAN,NORTH,10:00,0,0,0,0,0,2,2,2,0,0,2,FALSE,,
6261,currentDB,6851,8/28/2017,8/29/2017,LAH,ARROWHEAD,SAN,NORTH,9:55,1,0,0,0,0,0,0,1,0,1,2,FALSE,,
6262,currentDB,6852,8/28/2017,8/29/2017,LAH,L13BUOY,SAN,NORTH,9:47,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6263,currentDB,6853,8/28/2017,8/29/2017,LAH,NICEPERCH,SAN,NORTH,9:40,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6264,currentDB,6854,8/28/2017,8/29/2017,LAH,TOMBSTONE,SAN,NORTH,9:35,0,0,1,0,0,0,0,0,0,0,1,FALSE,,
6265,currentDB,6855,8/28/2017,8/29/2017,LAH,TREX,SAN,NORTH,9:30,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6266,currentDB,6927,8/28/2017,8/29/2017,ELR,GEEK,SAN,NORTH,12:10,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6267,currentDB,6928,8/28/2017,8/29/2017,ELR,DEADBUG,SAN,NORTH,11:50,0,0,27,0,32,20,11,5,0,0,32,FALSE,,
6268,currentDB,6929,8/28/2017,8/29/2017,ELR,TEETER,SAN,NORTH,11:36,1,0,0,0,0,1,1,0,0,0,1,FALSE,,
6269,currentDB,6930,8/28/2017,8/29/2017,ELR,SHORTRIBS,SAN,NORTH,11:30,0,0,2,0,0,1,0,0,0,0,2,FALSE,,
6270,currentDB,6931,8/28/2017,8/29/2017,ELR,ELEPHGRAVE,SAN,NORTH,11:24,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6271,currentDB,6932,8/28/2017,8/29/2017,ELR,STIX,SAN,NORTH,11:15,0,0,1,0,0,2,1,1,0,0,2,FALSE,,
6272,currentDB,6933,8/28/2017,8/29/2017,ELR,JUGHEAD,SAN,NORTH,11:10,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6273,currentDB,6934,8/28/2017,8/29/2017,ELR,TRASH,SAN,NORTH,11:04,0,0,3,0,0,3,1,0,0,0,3,FALSE,,
6274,currentDB,6935,8/28/2017,8/29/2017,ELR,PICKUPSTIX,SAN,NORTH,10:57,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6275,currentDB,6936,8/28/2017,8/29/2017,ELR,WISHBONE,SAN,NORTH,10:50,0,0,3,0,4,4,2,1,0,0,4,FALSE,,
6276,currentDB,6937,8/28/2017,8/29/2017,ELR,GROSS,SAN,NORTH,10:38,0,0,0,0,0,0,0,0,0,0,0,FALSE,,
6277,currentDB,6938,8/28/2017,8/29/2017,ELR,TURTLE,SAN,NORTH,10:31,0,0,1,0,0,3,2,2,0,1,3,FALSE,,
