ID,Survey Date,Monitor Initials,Transect Block,Time,Males Individual,Total Male,Females Individual,Total Female,Unknown Individual,Pairs,Flock,Birds Checked,Banded,Juvenile,Chicks,Brood,Coyote Tracks,Pig Tracks,Raccoon Tracks,Wrack,Seagrass,Wrack Assessed,Wrack Exclude,Transect Block Notes,Proofed
2227,8/20/2015,JKM,TREX,12:51,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1-2,TRUE,FALSE,FALSE,,TRUE
2228,8/20/2015,JKM,GEEK,12:45,1,1,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2229,8/20/2015,JKM,DEADBUG,12:41,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2230,8/20/2015,JKM,TEETER,12:35,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2231,8/20/2015,JKM,SHORTRIBS,12:22,0,0,0,0,34,0,49,,,15,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2232,8/20/2015,JKM,ELEPHGRAVE,12:16,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2233,8/20/2015,JKM,STIX,9:40,4,4,0,0,31,0,40,,,5,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2234,8/20/2015,JKM,JUGHEAD,10:05,0,0,0,0,0,0,0,,,1,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2235,8/20/2015,JKM,TRASH,10:12,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2236,8/20/2015,JKM,PICKUPSTIX,10:19,0,0,0,0,1,0,0,,,2,1,1,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2237,8/20/2015,JKM,WISHBONE,10:28,1,1,0,0,0,0,0,,,1,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2238,8/20/2015,JKM,GROSS,10:44,0,0,0,0,1,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2239,8/20/2015,JKM,TURTLE,10:53,1,1,0,0,1,0,0,,,4,0,1,TRUE,FALSE,FALSE,1-2,TRUE,FALSE,FALSE,,TRUE
2242,9/9/2015,LAH,NSURFOPEN,11:05,0,0,0,0,30,0,23,,,3,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2243,9/9/2015,LAH,SSURFCLOSED,11:00,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2244,9/9/2015,LAH,SIGN,10:56,0,0,0,0,3,0,0,,,1,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2245,9/9/2015,LAH,PAINT,10:50,0,0,0,0,8,0,10,,,2,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2246,9/9/2015,LAH,FORT,10:40,0,0,0,0,3,0,0,,,1,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2247,9/9/2015,LAH,PTRASH,10:32,0,0,0,0,3,0,0,,,3,0,0,TRUE,FALSE,FALSE,1-2,TRUE,FALSE,FALSE,,TRUE
2248,9/9/2015,LAH,STOOL,10:26,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1-2,TRUE,FALSE,FALSE,,TRUE
2249,9/9/2015,LAH,DROOP,10:21,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2250,9/9/2015,LAH,DRIFTWOOD,10:18,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2251,9/9/2015,LAH,BORDER TRAIL,10:10,0,0,0,0,2,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2252,9/9/2015,LAH,METEOR,10:03,0,0,0,0,2,0,0,,,2,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2253,9/9/2015,LAH,STUMP,9:50,0,0,0,0,32,0,36,,,7,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2254,9/9/2015,LAH,PEBBLE,9:39,0,0,0,0,6,0,8,,,2,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2255,9/9/2015,LAH,SQUID,9:28,0,0,0,0,0,0,0,,,1,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2256,9/9/2015,LAH,ELEPHANTSEAL,9:24,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2257,9/9/2015,LAH,WITCH,9:21,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2258,9/9/2015,LAH,CAMP,9:16,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1-2,TRUE,FALSE,FALSE,,TRUE
2259,9/9/2015,LAH,OBVIOUSLOG,9:11,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2260,9/9/2015,LAH,4303BUOY,9:07,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2261,9/9/2015,LAH,ROCKBLUE,9:03,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2262,9/9/2015,LAH,FINGER,9:00,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2263,9/9/2015,LAH,GRANDCANYON,8:56,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2264,9/9/2015,LAH,AMPHITHEATRE,8:48,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2265,9/9/2015,LAH,UTAH,8:45,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2266,9/9/2015,LAH,ICELAVA,8:39,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2267,9/9/2015,LAH,DISC,8:25,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2268,9/9/2015,LAH,ENDCOVE,8:34,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2269,9/14/2015,JKM,PURISIMACOL,9:00,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,,TRUE
2270,9/14/2015,ELR,TREX,9:53,0,0,0,0,6,0,7,,,4,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2271,9/14/2015,ELR,GEEK,9:57,0,0,0,0,2,0,0,,,1,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2272,9/14/2015,ELR,DEADBUG,10:07,0,0,0,0,4,0,0,,,3,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2273,9/14/2015,ELR,TEETER,10:16,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,coyote on beach,TRUE
2274,9/14/2015,ELR,SHORTRIBS,10:28,0,0,0,0,0,0,0,,,1,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2275,9/14/2015,ELR,ELEPHGRAVE,10:37,0,0,0,0,2,0,4,,,2,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2276,9/14/2015,ELR,STIX,10:42,0,0,0,0,8,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2277,9/14/2015,ELR,JUGHEAD,10:48,0,0,0,0,0,0,0,,,3,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2278,9/14/2015,ELR,TRASH,10:55,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2279,9/14/2015,ELR,PICKUPSTIX,11:00,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2280,9/14/2015,ELR,WISHBONE,11:05,0,0,0,0,1,0,0,,,1,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2281,9/14/2015,ELR,GROSS,11:12,0,0,0,0,7,0,7,,,3,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2282,9/14/2015,ELR,TURTLE,11:26,0,0,0,0,1,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2283,9/14/2015,ELR,BOAT,11:32,0,0,0,0,6,0,8,,,2,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2284,9/14/2015,ELR,NARROWS,11:40,0,0,0,0,9,0,0,,,5,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2285,9/14/2015,ELR,COBBLE,12:12,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2286,9/14/2015,ELR,POCKET1,12:50,0,0,0,0,9,0,8,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2287,9/14/2015,ELR,POCKET2,12:00,0,0,0,0,12,0,12,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2288,9/14/2015,LAH,MINOPEN,9:40,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1-2,TRUE,FALSE,FALSE,,TRUE
2289,9/14/2015,LAH,MINBORDER,9:07,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1-2,TRUE,FALSE,FALSE,,TRUE
2290,9/14/2015,LAH,TUVU,9:14,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2291,9/14/2015,LAH,ALLIGATOR,9:17,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1-2,TRUE,FALSE,FALSE,,TRUE
2292,9/14/2015,LAH,CHEST,9:20,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2293,9/14/2015,LAH,ANCHOR,9:23,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1-2,TRUE,FALSE,FALSE,,TRUE
2294,9/14/2015,LAH,SHCREEK,9:30,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2295,9/14/2015,LAH,NEEDLE,9:34,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1-2,TRUE,FALSE,FALSE,,TRUE
2296,9/14/2015,LAH,BOINGI,9:36,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2297,9/14/2015,LAH,SCAFFOLDING,9:42,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2298,9/14/2015,LAH,PIXIE,9:45,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2299,9/14/2015,LAH,SEADRAGON,9:53,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2300,9/14/2015,LAH,PILLOW,9:56,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2301,9/14/2015,LAH,CLUB,9:58,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2302,9/14/2015,LAH,HOOF,10:03,0,0,0,0,3,0,3,,,0,0,0,TRUE,FALSE,FALSE,1-2,TRUE,FALSE,FALSE,,TRUE
2303,9/14/2015,LAH,TIRE,10:15,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2304,9/14/2015,LAH,THIRSTY,10:19,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2305,9/14/2015,LAH,BOB,10:23,0,0,0,0,1,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2306,9/14/2015,LAH,ROLLINGROCK,10:38,0,0,0,0,4,0,5,,,1,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2307,9/14/2015,LAH,SHSSTART,10:47,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2308,9/14/2015,LAH,RAINBOWSPIN,10:55,0,0,0,0,0,0,3,,,3,0,0,TRUE,FALSE,FALSE,1-2,TRUE,FALSE,FALSE,,TRUE
2309,9/14/2015,LAH,BUOYFARM,10:59,0,0,0,0,3,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2310,9/14/2015,LAH,RUPAUL,11:08,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1-2,TRUE,FALSE,FALSE,,TRUE
2311,9/14/2015,LAH,MINIDUMP,11:13,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1-2,TRUE,FALSE,FALSE,,TRUE
2312,9/14/2015,LAH,OJ,11:17,0,0,0,0,5,0,7,,,2,0,0,TRUE,FALSE,FALSE,1-2,TRUE,FALSE,FALSE,,TRUE
2313,9/14/2015,LAH,BOTTLEBUOY,11:25,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2314,9/14/2015,LAH,MOLE,11:33,0,0,0,0,40,0,31,,,5,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2315,9/14/2015,LAH,BOTTLELOG,12:00,0,0,0,0,10,0,0,,,3,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2316,9/14/2015,LAH,TRILOG,12:15,0,0,0,0,12,0,0,,,2,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2317,9/14/2015,LAH,SHSEND,12:23,0,0,0,0,7,0,0,,,1,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2318,9/14/2015,LAH,ARROWHEAD,12:30,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2319,9/14/2015,LAH,L13BUOY,12:33,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,,TRUE
2321,9/14/2015,LAH,NICEPERCH,12:35,0,0,0,0,6,0,0,,,0,0,0,TRUE,FALSE,FALSE,1-2,TRUE,FALSE,FALSE,,TRUE
2322,9/14/2015,LAH,TOMBSTONE,12:47,0,0,0,0,6,0,4,,,0,0,0,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2323,9/9/2015,JKM,WALL OPEN,8:20,4,4,0,0,10,0,15,,,1,0,0,TRUE,FALSE,FALSE,4,TRUE,FALSE,FALSE,,TRUE
2324,9/9/2015,JKM,WALLBORDER,8:50,0,0,0,0,3,0,3,,,2,0,0,TRUE,FALSE,FALSE,3,TRUE,FALSE,FALSE,,TRUE
2325,9/9/2015,JKM,WILLOW,8:58,2,2,0,0,3,0,0,,,0,0,0,TRUE,FALSE,FALSE,3,TRUE,FALSE,FALSE,,TRUE
2326,9/9/2015,JKM,CANON,9:09,0,0,0,0,7,0,6,,,1,0,0,TRUE,FALSE,FALSE,3,TRUE,FALSE,FALSE,,TRUE
2327,9/9/2015,JKM,BEACH FUZZ,9:17,0,0,0,0,5,0,0,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2328,9/9/2015,JKM,KNOT,9:23,2,2,1,1,0,0,0,,,3,0,1,TRUE,FALSE,FALSE,3,TRUE,FALSE,FALSE,,TRUE
2329,9/9/2015,JKM,LEG,9:36,0,0,0,0,4,0,4,,,0,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2330,9/9/2015,JKM,TP,9:43,2,2,0,0,0,0,0,,,3,0,0,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,,TRUE
2331,9/9/2015,JKM,LOUNGE,9:48,1,1,0,0,4,0,0,,,3,0,1,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,,TRUE
2332,9/9/2015,JKM,SPLITLOG,10:04,0,0,0,0,4,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
2333,9/9/2015,JKM,CIGAR,10:08,1,1,0,0,8,0,8,,,1,0,0,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
2334,9/9/2015,JKM,BOWL,10:16,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
2335,9/9/2015,JKM,TIKI,10:22,1,1,0,0,9,0,6,,,2,0,0,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
2336,9/9/2015,JKM,TIP,10:33,2,2,0,0,19,0,23,,,2,0,0,TRUE,FALSE,FALSE,1-2,FALSE,FALSE,FALSE,,TRUE
2337,9/9/2015,JKM,PILE,10:51,0,0,0,0,3,0,0,,,1,0,0,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
2338,9/9/2015,JKM,FORK,10:57,2,2,0,0,3,0,5,,,1,0,0,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
2339,9/9/2015,JKM,TOTEM,11:00,1,1,0,0,1,0,0,,,2,0,0,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
2340,9/9/2015,JKM,BOJUM,11:07,0,0,0,0,8,0,6,,,0,0,0,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
2341,9/9/2015,JKM,BUOY,11:14,0,0,0,0,27,0,25,,,4,0,0,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,,TRUE
2342,2/17/2015,JKM,BOWL,10:34,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2343,2/17/2015,JKM,CIGAR,10:37,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,Heavy RA contouring,TRUE
2344,2/17/2015,JKM,SPLITLOG,10:40,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,Heavy RA contouring,TRUE
2345,2/17/2015,JKM,LOUNGE,10:42,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,0-1,TRUE,FALSE,FALSE,Heavy RA contouring,TRUE
2346,2/17/2015,JKM,TP,10:50,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,Heavy RA contouring,TRUE
2347,2/17/2015,JKM,LEG,10:54,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,Heavy RA contouring,TRUE
2348,2/17/2015,JKM,KNOT,10:58,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,Heavy RA contouring,TRUE
2349,2/17/2015,JKM,BEACH FUZZ,11:02,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,Heavy RA contouring,TRUE
2350,2/17/2015,JKM,CANON,11:09,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,Heavy RA contouring,TRUE
2351,2/17/2015,JKM,WILLOW,11:15,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,Heavy RA contouring,TRUE
2352,2/17/2015,JKM,WALLBORDER,11:23,6,6,,0,14,,20,,,,,,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,Heavy RA contouring,TRUE
2353,2/17/2015,JKM,WALL OPEN,11:50,,1,,1,1,1,,,,,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,,TRUE
2354,8/13/2015,LAH,WALL OPEN,11:40,0,0,0,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,4,TRUE,FALSE,FALSE,,TRUE
2355,8/13/2015,LAH,WALLBORDER,11:43,4,4,0,0,5,0,10,,,4,5,2,TRUE,FALSE,FALSE,3,TRUE,FALSE,FALSE,,TRUE
2356,9/23/2015,JKM,WALL OPEN,15:05,,0,,0,7,,7,,,1,,,FALSE,FALSE,FALSE,3,TRUE,TRUE,FALSE,,TRUE
2357,9/23/2015,JKM,WALLBORDER,14:54,,0,,0,2,,,,,2,,,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,,TRUE
2358,9/23/2015,JKM,WILLOW,14:46,,0,,0,4,,6,,,2,,,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2359,9/23/2015,JKM,CANON,14:36,,0,,0,3,,,,,3,,,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2360,9/23/2015,JKM,BEACH FUZZ,14:25,1,1,,0,6,,9,,,3,,,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,,TRUE
2361,9/23/2015,JKM,KNOT,14:18,,0,,0,3,,,,,1,,,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,,TRUE
2362,9/23/2015,JKM,LEG,14:15,,0,,0,1,,,,,2,,,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2363,9/23/2015,JKM,TP,14:00,,0,,0,3,,,,,3,,,TRUE,FALSE,FALSE,2,TRUE,TRUE,FALSE,,TRUE
2364,9/23/2015,JKM,LOUNGE,13:51,,0,,0,3,,,,,2,,,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2365,9/23/2015,JKM,SPLITLOG,13:49,,0,,0,2,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2366,9/23/2015,JKM,CIGAR,13:45,,0,,0,3,,,,,3,,,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2367,9/23/2015,JKM,BOWL,13:38,,0,,0,3,,,,,,,,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,,TRUE
2368,9/23/2015,JKM,TIKI,13:18,,0,,0,91,,91,,,,,,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2369,9/23/2015,JKM,TIP,12:59,,0,,0,33,,33,,,,,,FALSE,FALSE,FALSE,3,TRUE,TRUE,FALSE,,TRUE
2370,9/23/2015,JKM,PILE,12:50,,0,,0,2,,,,,,,,FALSE,FALSE,FALSE,2,TRUE,TRUE,FALSE,,TRUE
2371,9/23/2015,JKM,FORK,12:43,3,3,,0,,,,,,2,,,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2372,9/23/2015,JKM,TOTEM,12:38,,0,,0,1,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2373,9/23/2015,JKM,BOJUM,12:30,,0,,0,3,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,otter,TRUE
2374,9/23/2015,JKM,BUOY,12:22,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,2,TRUE,TRUE,FALSE,,TRUE
2375,9/23/2015,JKM,NSURFOPEN,11:57,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1-2,TRUE,TRUE,FALSE,PEFA kill,TRUE
2376,9/23/2015,JKM,SSURFCLOSED,11:51,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2377,9/23/2015,JKM,SIGN,11:47,,0,,0,,,,,,,,,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2378,9/23/2015,JKM,PAINT,11:40,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2379,9/23/2015,JKM,FORT,11:33,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1-2,TRUE,TRUE,FALSE,,TRUE
2380,9/23/2015,JKM,PTRASH,11:30,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2381,9/23/2015,JKM,STOOL,11:08,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2382,9/23/2015,JKM,DROOP,11:01,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,2,TRUE,TRUE,FALSE,,TRUE
2383,9/23/2015,JKM,DRIFTWOOD,10:50,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,3,TRUE,TRUE,FALSE,,TRUE
2384,9/23/2015,JKM,BORDER TRAIL,10:38,1,1,,0,17,,19,,,1,,,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,wrack not counted in Assessment,TRUE
2385,9/23/2015,JKM,METEOR,10:35,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2386,9/23/2015,JKM,STUMP,10:32,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2387,9/23/2015,JKM,PEBBLE,10:26,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2388,9/23/2015,JKM,SQUID,10:18,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2389,9/23/2015,JKM,ELEPHANTSEAL,10:12,,0,,0,2,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2390,9/23/2015,JKM,WITCH,10:08,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,3,TRUE,TRUE,FALSE,,TRUE
2391,9/23/2015,JKM,CAMP,10:05,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2392,9/23/2015,JKM,OBVIOUSLOG,10:00,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,,TRUE
2393,9/23/2015,JKM,4303BUOY,9:55,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1-2,TRUE,TRUE,FALSE,,TRUE
2394,9/23/2015,JKM,ROCKBLUE,9:49,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1-2,TRUE,TRUE,FALSE,,TRUE
2395,9/23/2015,JKM,FINGER,9:42,,0,,0,,,,,,,,,TRUE,FALSE,FALSE,1,TRUE,TRUE,FALSE,otter,TRUE
