ID,Survey_week,Survey Date,Monitor Initials,Transect Block,Time,Coyote Tracks,Pig Tracks,Raccoon Tracks,Wrack,Seagrass,Wrack Assessed,Wrack Exclude
5945,4/8/2013,4/12/2013,JKM,SQUID,12:40,No,No,No,4,,,
5946,4/8/2013,4/12/2013,JKM,ELEPHANTSEAL,13:09,No,No,No,3,,,
5947,4/8/2013,4/12/2013,JKM,WITCH,13:16,No,No,No,2,,,
5948,4/8/2013,4/12/2013,JKM,CAMP,13:36,Yes,No,No,2,,,
5949,4/8/2013,4/12/2013,JKM,OBVIOUSLOG,13:38,Yes,No,No,2,,,
5950,4/8/2013,4/12/2013,JKM,4303BUOY,13:41,Yes,No,No,2,,,
5951,4/8/2013,4/12/2013,JKM,ROCKBLUE,13:44,Yes,No,No,1.5,,,
5952,4/8/2013,4/12/2013,JKM,FINGER,13:49,Yes,No,No,3,,,
5958,4/8/2013,4/12/2013,JKM,ENDCOVE,13:51,Yes,No,No,2,,,
5953,4/8/2013,4/12/2013,JKM,GRANDCANYON,13:53,No,No,No,2.5,,,
5957,4/8/2013,4/12/2013,JKM,DISC,13:55,Yes,No,No,2.5,,,
5956,4/8/2013,4/12/2013,JKM,ICELAVA,14:08,Yes,No,No,3,,,
5955,4/8/2013,4/12/2013,JKM,UTAH,14:13,Yes,No,No,2,,,
5954,4/8/2013,4/12/2013,JKM,AMPHITHEATRE,14:14,No,No,No,2,,,
5889,4/8/2013,4/12/2013,LAH,SHSEND,8:02,Yes,No,No,2,,,
5890,4/8/2013,4/12/2013,LAH,ARROWHEAD,8:09,Yes,No,No,1,,,
5891,4/8/2013,4/12/2013,LAH,L13BUOY,8:11,Yes,No,No,2,,,
5892,4/8/2013,4/12/2013,LAH,NICEPERCH,8:14,No,No,No,2,,,
5893,4/8/2013,4/12/2013,LAH,TOMBSTONE,8:20,No,No,No,1,,,
5894,4/8/2013,4/12/2013,LAH,TREX,8:22,No,No,No,3,,,
5895,4/8/2013,4/12/2013,LAH,GEEK,8:36,No,No,No,2,,,
5896,4/8/2013,4/12/2013,LAH,DEADBUG,8:38,Yes,No,No,3,,,
5897,4/8/2013,4/12/2013,LAH,TEETER,8:43,Yes,No,No,3,,,
5898,4/8/2013,4/12/2013,LAH,SHORTRIBS,8:47,No,No,No,1.5,,,
5899,4/8/2013,4/12/2013,LAH,ELEPHGRAVE,9:01,Yes,No,No,1.5,,,
5900,4/8/2013,4/12/2013,LAH,STIX,9:06,Yes,No,No,2.5,,,
5901,4/8/2013,4/12/2013,LAH,JUGHEAD,9:11,Yes,No,No,2.5,,,
5902,4/8/2013,4/12/2013,LAH,TRASH,9:15,Yes,No,No,2.5,,,
5903,4/8/2013,4/12/2013,LAH,PICKUPSTIX,9:20,Yes,No,No,3.5,,,
5904,4/8/2013,4/12/2013,LAH,WISHBONE,9:36,Yes,No,No,2,,,
5905,4/8/2013,4/12/2013,LAH,GROSS,9:40,No,No,No,3.5,,,
5906,4/8/2013,4/12/2013,LAH,TURTLE,9:46,Yes,No,No,1.5,,,
5907,4/8/2013,4/12/2013,LAH,BOAT,9:56,Yes,No,No,2,,,
5908,4/8/2013,4/12/2013,LAH,NARROWS,10:10,No,No,No,3,,,
5909,4/8/2013,4/12/2013,LAH,COBBLE,10:42,Yes,No,No,1.5,,,
5910,4/8/2013,4/12/2013,LAH,POCKET1,10:52,Yes,No,No,2.5,,,
5911,4/8/2013,4/12/2013,LAH,POCKET2,11:15,Yes,No,No,4.5,,,
5912,4/8/2013,4/12/2013,LAH,PURISIMACOL,11:47,No,No,No,-9,,,
6005,4/15/2013,4/16/2013,JKM,WALL OPEN,8:50,No,No,No,1,,,
6006,4/15/2013,4/16/2013,JKM,WALLBORDER,8:53,Yes,No,No,3,,,
6007,4/15/2013,4/16/2013,JKM,WILLOW,8:55,Yes,No,No,3,,,
6008,4/15/2013,4/16/2013,JKM,CANON,8:58,No,No,No,1,,,
6009,4/15/2013,4/16/2013,JKM,BEACH FUZZ,9:09,No,No,No,1,,,
6010,4/15/2013,4/16/2013,JKM,KNOT,9:12,No,No,No,1,,,
6011,4/15/2013,4/16/2013,JKM,LEG,9:20,No,No,No,1,,,
6012,4/15/2013,4/16/2013,JKM,TP,9:25,No,No,No,1,,,
6013,4/15/2013,4/16/2013,JKM,LOUNGE,9:42,No,No,No,1,,,
6014,4/15/2013,4/16/2013,JKM,SPLITLOG,9:53,No,No,No,3.5,,,
6015,4/15/2013,4/16/2013,JKM,CIGAR,10:02,No,No,No,2,,,
6016,4/15/2013,4/16/2013,JKM,BOWL,10:05,No,No,No,1,,,
6017,4/15/2013,4/16/2013,JKM,TIKI,10:07,Yes,No,No,1,,,
6018,4/15/2013,4/16/2013,JKM,TIP,10:12,Yes,No,No,1.5,,,
6019,4/15/2013,4/16/2013,JKM,PILE,10:16,No,No,No,3.5,,,
6020,4/15/2013,4/16/2013,JKM,FORK,10:23,No,No,No,3,,,
6021,4/15/2013,4/16/2013,JKM,TOTEM,10:29,Yes,No,No,2.5,,,
6022,4/15/2013,4/16/2013,JKM,BOJUM,10:36,No,No,No,2,,,
6023,4/15/2013,4/16/2013,JKM,BUOY,10:42,Yes,No,No,3,,,
6024,4/15/2013,4/16/2013,JKM,NSURFOPEN,10:53,Yes,No,No,3,,,
6026,4/15/2013,4/16/2013,JKM,SSURFCLOSED,11:27,Yes,No,No,1,,,
6027,4/15/2013,4/16/2013,JKM,SIGN,11:40,Yes,No,No,1,,,
6028,4/15/2013,4/16/2013,JKM,PAINT,11:47,Yes,No,No,3,,,
6029,4/15/2013,4/16/2013,JKM,FORT,11:50,Yes,No,No,1,,,
6030,4/15/2013,4/16/2013,JKM,PTRASH,11:53,Yes,No,No,1,,,
6031,4/15/2013,4/16/2013,JKM,STOOL,11:57,Yes,No,No,1,,,
6032,4/15/2013,4/16/2013,JKM,DROOP,11:59,Yes,No,No,1,,,
6033,4/15/2013,4/16/2013,JKM,DRIFTWOOD,12:06,No,No,No,1,,,
6034,4/15/2013,4/16/2013,JKM,BORDER TRAIL,12:10,No,No,No,1,,,
6035,4/15/2013,4/16/2013,JKM,METEOR,12:14,No,No,No,1,,,
6036,4/15/2013,4/16/2013,JKM,STUMP,12:16,No,No,No,2,,,
6037,4/15/2013,4/16/2013,JKM,PEBBLE,12:19,No,No,No,3,,,
6038,4/15/2013,4/16/2013,JKM,SQUID,12:22,No,No,No,4,,,
6039,4/15/2013,4/16/2013,JKM,ELEPHANTSEAL,12:25,No,No,No,2,,,
6040,4/15/2013,4/16/2013,JKM,WITCH,12:27,No,No,No,2.5,,,
6041,4/15/2013,4/16/2013,JKM,CAMP,12:30,No,No,No,1,,,
6042,4/15/2013,4/16/2013,JKM,OBVIOUSLOG,12:32,No,No,No,1,,,
6043,4/15/2013,4/16/2013,JKM,4303BUOY,12:34,No,No,No,1,,,
6044,4/15/2013,4/16/2013,JKM,ROCKBLUE,12:36,Yes,No,No,2.5,,,
6045,4/15/2013,4/16/2013,JKM,FINGER,12:39,Yes,No,No,3,,,
6047,4/15/2013,4/16/2013,JKM,GRANDCANYON,12:43,Yes,No,No,3.5,,,
6046,4/15/2013,4/16/2013,JKM,ENDCOVE,12:46,Yes,No,No,5,,,
6048,4/15/2013,4/16/2013,JKM,DISC,12:48,Yes,No,No,3.5,,,
6051,4/15/2013,4/16/2013,JKM,AMPHITHEATRE,12:53,Yes,No,No,2,,,
6049,4/15/2013,4/16/2013,JKM,ICELAVA,12:55,Yes,No,No,3.5,,,
6050,4/15/2013,4/16/2013,JKM,UTAH,13:05,Yes,No,No,2,,,
6052,4/15/2013,4/17/2013,JKM,MINOPEN,7:35,Yes,No,No,1,,,
6053,4/15/2013,4/17/2013,JKM,MINBORDER,7:47,Yes,No,No,1,,,
6054,4/15/2013,4/17/2013,JKM,TUVU,7:59,Yes,No,No,1,,,
6055,4/15/2013,4/17/2013,JKM,ALLIGATOR,8:14,Yes,No,No,1,,,
6056,4/15/2013,4/17/2013,JKM,CHEST,8:15,Yes,No,No,1,,,
6057,4/15/2013,4/17/2013,JKM,ANCHOR,8:20,Yes,No,No,1,,,
6058,4/15/2013,4/17/2013,JKM,SHCREEK,8:25,Yes,No,No,1,,,
6059,4/15/2013,4/17/2013,JKM,NEEDLE,8:32,Yes,No,No,1,,,
6060,4/15/2013,4/17/2013,JKM,BOINGI,8:36,Yes,No,No,1,,,
6061,4/15/2013,4/17/2013,JKM,SCAFFOLDING,8:40,Yes,No,No,1,,,
6062,4/15/2013,4/17/2013,JKM,PIXIE,8:45,Yes,No,No,1,,,
6063,4/15/2013,4/17/2013,JKM,SEADRAGON,9:00,Yes,No,No,1,,,
6064,4/15/2013,4/17/2013,JKM,PILLOW,9:12,Yes,No,No,1,,,
6065,4/15/2013,4/17/2013,JKM,CLUB,9:16,Yes,No,No,1,,,
6066,4/15/2013,4/17/2013,JKM,HOOF,9:35,Yes,No,No,1,,,
6067,4/15/2013,4/17/2013,JKM,TIRE,9:50,Yes,No,No,1.5,,,
6068,4/15/2013,4/17/2013,JKM,THIRSTY,10:01,Yes,No,No,1,,,
6069,4/15/2013,4/17/2013,JKM,BOB,10:15,Yes,No,No,2,,,
6070,4/15/2013,4/17/2013,JKM,ROLLINGROCK,10:26,Yes,No,No,1,,,
6071,4/15/2013,4/17/2013,JKM,SHSSTART,10:30,Yes,No,No,1,,,
6072,4/15/2013,4/17/2013,JKM,RAINBOWSPIN,10:40,Yes,No,No,0.5,,,
6073,4/15/2013,4/17/2013,JKM,BUOYFARM,10:47,Yes,No,No,2,,,
6074,4/15/2013,4/17/2013,JKM,RUPAUL,10:59,Yes,No,No,0.5,,,
6075,4/15/2013,4/17/2013,JKM,MINIDUMP,11:03,No,No,No,1,,,
6076,4/15/2013,4/17/2013,JKM,OJ,11:11,No,No,No,1.5,,,
6077,4/15/2013,4/17/2013,JKM,BOTTLEBUOY,11:20,No,No,No,2,,,
6078,4/15/2013,4/17/2013,JKM,MOLE,11:25,No,No,No,1,,,
6079,4/15/2013,4/17/2013,JKM,BOTTLELOG,11:34,No,No,No,1,,,
6080,4/15/2013,4/17/2013,JKM,TRILOG,11:42,No,No,No,1,,,
5960,4/15/2013,4/17/2013,LAH,SHSEND,8:37,No,No,No,1.5,,,
5961,4/15/2013,4/17/2013,LAH,ARROWHEAD,8:41,No,No,No,1,,,
5962,4/15/2013,4/17/2013,LAH,L13BUOY,8:44,No,No,No,1,,,
5963,4/15/2013,4/17/2013,LAH,NICEPERCH,8:47,No,No,No,1,,,
5964,4/15/2013,4/17/2013,LAH,TOMBSTONE,8:49,Yes,No,Yes,2,,,
5965,4/15/2013,4/17/2013,LAH,TREX,8:53,Yes,No,No,1.5,,,
5966,4/15/2013,4/17/2013,LAH,GEEK,9:11,Yes,No,No,2,,,
5967,4/15/2013,4/17/2013,LAH,DEADBUG,9:33,Yes,No,No,1.5,,,
5968,4/15/2013,4/17/2013,LAH,TEETER,9:45,Yes,No,No,2.5,,,
5969,4/15/2013,4/17/2013,LAH,SHORTRIBS,10:10,Yes,No,No,1.5,,,
5970,4/15/2013,4/17/2013,LAH,ELEPHGRAVE,10:20,Yes,No,No,1.5,,,
5971,4/15/2013,4/17/2013,LAH,STIX,10:39,No,No,No,2,,,
5972,4/15/2013,4/17/2013,LAH,JUGHEAD,11:07,No,No,No,3,,,
5973,4/15/2013,4/17/2013,LAH,TRASH,11:11,No,No,No,3,,,
5974,4/15/2013,4/17/2013,LAH,PICKUPSTIX,11:16,No,No,No,4,,,
5975,4/15/2013,4/17/2013,LAH,WISHBONE,11:34,Yes,No,No,2.5,,,
5976,4/15/2013,4/17/2013,LAH,GROSS,11:37,Yes,No,No,1,,,
5977,4/15/2013,4/17/2013,LAH,TURTLE,11:45,Yes,No,No,1,,,
5978,4/15/2013,4/17/2013,LAH,BOAT,11:53,No,No,No,1.5,,,
5979,4/15/2013,4/17/2013,LAH,NARROWS,12:04,Yes,No,No,2.5,,,
5980,4/15/2013,4/17/2013,LAH,COBBLE,12:45,No,No,No,1.5,,,
5981,4/15/2013,4/17/2013,LAH,POCKET1,13:00,No,No,No,3,,,
5982,4/15/2013,4/17/2013,LAH,POCKET2,13:30,Yes,No,No,3,,,
5983,4/15/2013,4/17/2013,LAH,PURISIMACOL,14:05,No,No,No,-9,,,
6081,4/22/2013,4/22/2013,JKM,WALL OPEN,8:15,No,No,No,3,,,
6082,4/22/2013,4/22/2013,JKM,WALLBORDER,8:29,Yes,No,No,4,,,
6083,4/22/2013,4/22/2013,JKM,WILLOW,8:37,Yes,No,No,3,,,
6084,4/22/2013,4/22/2013,JKM,CANON,8:46,Yes,No,No,1,,,
6085,4/22/2013,4/22/2013,JKM,BEACH FUZZ,9:04,Yes,No,No,1,,,
6086,4/22/2013,4/22/2013,JKM,KNOT,9:12,Yes,No,No,2,,,
6087,4/22/2013,4/22/2013,JKM,LEG,9:19,Yes,No,No,1,,,
6088,4/22/2013,4/22/2013,JKM,TP,9:24,No,No,No,1.5,,,
6089,4/22/2013,4/22/2013,JKM,LOUNGE,9:34,No,No,No,2,,,
6090,4/22/2013,4/22/2013,JKM,SPLITLOG,10:00,Yes,No,No,2,,,
6091,4/22/2013,4/22/2013,JKM,CIGAR,10:38,Yes,No,No,2,,,
6092,4/22/2013,4/22/2013,JKM,BOWL,10:42,Yes,No,No,1,,,
6093,4/22/2013,4/22/2013,JKM,TIKI,10:45,Yes,No,No,1,,,
6094,4/22/2013,4/22/2013,JKM,TIP,10:55,Yes,No,No,2,,,
6095,4/22/2013,4/22/2013,JKM,PILE,11:15,Yes,No,No,2,,,
6096,4/22/2013,4/22/2013,JKM,FORK,11:27,No,No,No,1,,,
6097,4/22/2013,4/22/2013,JKM,TOTEM,11:35,No,No,No,1,,,
6098,4/22/2013,4/22/2013,JKM,BOJUM,11:40,Yes,No,No,2,,,
6099,4/22/2013,4/22/2013,JKM,BUOY,11:45,Yes,No,No,2,,,
6100,4/22/2013,4/22/2013,JKM,NSURFOPEN,11:55,Yes,No,No,2,,,
6101,4/22/2013,4/22/2013,JKM,SSURFCLOSED,12:37,Yes,No,No,1,,,
6102,4/22/2013,4/22/2013,JKM,SIGN,12:52,Yes,No,No,1,,,
6103,4/22/2013,4/22/2013,JKM,PAINT,13:02,Yes,No,No,2,,,
6104,4/22/2013,4/22/2013,JKM,FORT,13:07,Yes,No,No,1,,,
6105,4/22/2013,4/22/2013,JKM,PTRASH,13:13,Yes,No,No,1,,,
6106,4/22/2013,4/22/2013,JKM,STOOL,13:22,Yes,No,No,1,,,
6107,4/22/2013,4/22/2013,JKM,DROOP,13:24,Yes,No,No,1,,,
6108,4/22/2013,4/22/2013,JKM,DRIFTWOOD,13:30,Yes,No,No,1,,,
6109,4/22/2013,4/22/2013,JKM,BORDER TRAIL,13:37,Yes,No,No,1,,,
6110,4/22/2013,4/22/2013,JKM,METEOR,13:41,Yes,No,No,1,,,
6111,4/22/2013,4/22/2013,JKM,STUMP,13:44,Yes,No,No,1,,,
6112,4/22/2013,4/22/2013,JKM,PEBBLE,13:46,Yes,No,No,1.5,,,
6113,4/22/2013,4/22/2013,JKM,SQUID,13:53,No,No,No,2,,,
6149,4/22/2013,4/22/2013,RBB,MINOPEN,8:00,No,No,No,1,,,
6150,4/22/2013,4/22/2013,RBB,MINBORDER,8:08,No,No,No,1,,,
6151,4/22/2013,4/22/2013,RBB,TUVU,8:10,No,No,No,1,,,
6152,4/22/2013,4/22/2013,RBB,ALLIGATOR,8:25,Yes,No,No,1.5,,,
6153,4/22/2013,4/22/2013,RBB,CHEST,8:35,No,No,No,2,,,
6154,4/22/2013,4/22/2013,RBB,ANCHOR,8:40,No,No,No,1,,,
6155,4/22/2013,4/22/2013,RBB,SHCREEK,8:45,No,No,No,3,,,
6156,4/22/2013,4/22/2013,RBB,NEEDLE,8:51,No,No,No,3,,,
6157,4/22/2013,4/22/2013,RBB,BOINGI,9:00,No,No,No,2,,,
6158,4/22/2013,4/22/2013,RBB,SCAFFOLDING,9:08,No,No,No,1,,,
6159,4/22/2013,4/22/2013,RBB,PIXIE,9:15,Yes,No,No,1,,,
6160,4/22/2013,4/22/2013,RBB,SEADRAGON,9:24,Yes,No,No,2,,,
6161,4/22/2013,4/22/2013,RBB,PILLOW,9:29,No,No,No,4,,,
6162,4/22/2013,4/22/2013,RBB,CLUB,9:33,No,No,No,2,,,
6163,4/22/2013,4/22/2013,RBB,HOOF,9:39,No,No,No,2.5,,,
6164,4/22/2013,4/22/2013,RBB,TIRE,9:45,No,No,No,3,,,
6165,4/22/2013,4/22/2013,RBB,THIRSTY,9:52,No,No,No,2,,,
6166,4/22/2013,4/22/2013,RBB,BOB,9:59,No,No,No,3,,,
6167,4/22/2013,4/22/2013,RBB,ROLLINGROCK,10:35,No,No,No,1.5,,,
6168,4/22/2013,4/22/2013,RBB,SHSSTART,10:41,No,No,No,1,,,
6169,4/22/2013,4/22/2013,RBB,RAINBOWSPIN,10:48,No,No,No,1,,,
6170,4/22/2013,4/22/2013,RBB,BUOYFARM,10:53,Yes,No,No,2.5,,,
6171,4/22/2013,4/22/2013,RBB,RUPAUL,10:59,No,No,No,1,,,
6172,4/22/2013,4/22/2013,RBB,MINIDUMP,11:05,No,No,No,1,,,
6173,4/22/2013,4/22/2013,RBB,OJ,11:12,No,No,No,3,,,
6174,4/22/2013,4/22/2013,RBB,BOTTLEBUOY,11:19,No,No,No,2,,,
6175,4/22/2013,4/22/2013,RBB,MOLE,11:25,No,No,No,2,,,
6176,4/22/2013,4/22/2013,RBB,BOTTLELOG,11:29,No,No,No,1,,,
6177,4/22/2013,4/22/2013,RBB,TRILOG,11:36,No,No,No,2.5,,,
5985,4/22/2013,4/23/2013,JKM,SHSEND,8:37,No,No,No,1,,,
5986,4/22/2013,4/23/2013,JKM,ARROWHEAD,8:41,No,No,No,1,,,
5987,4/22/2013,4/23/2013,JKM,L13BUOY,8:44,No,No,No,1,,,
5988,4/22/2013,4/23/2013,JKM,NICEPERCH,8:47,No,No,No,1,,,
5989,4/22/2013,4/23/2013,JKM,TOMBSTONE,8:49,Yes,No,No,1,,,
5990,4/22/2013,4/23/2013,JKM,TREX,8:53,No,No,No,1,,,
5991,4/22/2013,4/23/2013,JKM,GEEK,9:11,Yes,No,No,1,,,
5992,4/22/2013,4/23/2013,JKM,DEADBUG,9:33,Yes,No,No,1,,,
5993,4/22/2013,4/23/2013,JKM,TEETER,9:45,Yes,No,No,1,,,
5994,4/22/2013,4/23/2013,JKM,SHORTRIBS,10:10,Yes,No,No,1,,,
5995,4/22/2013,4/23/2013,JKM,ELEPHGRAVE,10:20,No,No,No,1,,,
5996,4/22/2013,4/23/2013,JKM,STIX,10:39,Yes,No,No,1,,,
5997,4/22/2013,4/23/2013,JKM,JUGHEAD,11:07,No,No,No,2,,,
5998,4/22/2013,4/23/2013,JKM,TRASH,11:11,No,No,No,2,,,
5999,4/22/2013,4/23/2013,JKM,PICKUPSTIX,11:16,No,No,No,2,,,
6000,4/22/2013,4/23/2013,JKM,WISHBONE,11:34,No,No,No,1.5,,,
6001,4/22/2013,4/23/2013,JKM,GROSS,11:37,Yes,No,No,0.5,,,
6002,4/22/2013,4/23/2013,JKM,TURTLE,11:45,Yes,No,No,1,,,
6003,4/22/2013,4/23/2013,JKM,BOAT,11:53,Yes,No,No,1,,,
6004,4/22/2013,4/23/2013,JKM,NARROWS,12:04,Yes,No,No,1,,,
6178,4/22/2013,4/23/2013,LAH,JALAMA BEACH,12:25,No,No,No,2.5,,,
6179,4/22/2013,4/23/2013,LAH,JALAMA BEACH,12:40,No,No,No,2,,,
6180,4/22/2013,4/23/2013,LAH,JALAMA BEACH,13:03,No,No,No,3,,,
6294,4/22/2013,4/26/2013,JKM,COBBLE,12:15,Yes,No,No,1,,,
6295,4/22/2013,4/26/2013,JKM,POCKET1,12:20,Yes,No,No,0,,,
6296,4/22/2013,4/26/2013,JKM,SLC10,12:29,No,No,No,-9,,,
6270,4/29/2013,4/29/2013,JKM,TREX,8:33,Yes,No,No,1,,,
6272,4/29/2013,4/29/2013,JKM,GEEK,9:00,Yes,No,No,2,,,
6274,4/29/2013,4/29/2013,JKM,DEADBUG,9:14,Yes,No,No,2,,,
6275,4/29/2013,4/29/2013,JKM,TEETER,9:19,Yes,No,No,2,,,
6276,4/29/2013,4/29/2013,JKM,SHORTRIBS,9:27,Yes,No,No,2,,,
6277,4/29/2013,4/29/2013,JKM,ELEPHGRAVE,9:36,Yes,No,No,1,,,
6278,4/29/2013,4/29/2013,JKM,STIX,9:44,Yes,Yes,No,1,,,
6279,4/29/2013,4/29/2013,JKM,JUGHEAD,9:52,Yes,Yes,No,2,,,
6280,4/29/2013,4/29/2013,JKM,TRASH,9:58,Yes,No,No,3,,,
6281,4/29/2013,4/29/2013,JKM,PICKUPSTIX,10:08,Yes,No,No,2,,,
6282,4/29/2013,4/29/2013,JKM,WISHBONE,10:20,Yes,No,No,2,,,
6283,4/29/2013,4/29/2013,JKM,GROSS,10:23,Yes,No,No,1,,,
6284,4/29/2013,4/29/2013,JKM,TURTLE,10:36,Yes,No,No,1,,,
6285,4/29/2013,4/29/2013,JKM,BOAT,11:15,Yes,No,No,1,,,
6286,4/29/2013,4/29/2013,JKM,NARROWS,11:26,Yes,No,No,1.5,,,
6288,4/29/2013,4/29/2013,JKM,COBBLE,11:47,Yes,No,No,2,,,
6292,4/29/2013,4/29/2013,JKM,SLC10,12:05,No,No,No,-9,,,
6289,4/29/2013,4/29/2013,JKM,POCKET1,12:07,Yes,Yes,No,1,,,
6290,4/29/2013,4/29/2013,JKM,POCKET2,12:27,Yes,Yes,No,3.5,,,
6291,4/29/2013,4/29/2013,JKM,PURISIMACOL,12:40,Yes,No,No,-9,,,
6185,4/29/2013,4/29/2013,LAH,MINOPEN,7:45,Yes,No,No,3,,,
6186,4/29/2013,4/29/2013,LAH,MINBORDER,7:49,Yes,No,No,2,,,
6187,4/29/2013,4/29/2013,LAH,TUVU,8:07,Yes,No,No,2,,,
6188,4/29/2013,4/29/2013,LAH,ALLIGATOR,8:12,Yes,No,No,2,,,
6189,4/29/2013,4/29/2013,LAH,CHEST,8:23,No,No,No,2,,,
6190,4/29/2013,4/29/2013,LAH,ANCHOR,8:27,No,No,No,2.5,,,
6191,4/29/2013,4/29/2013,LAH,SHCREEK,8:32,Yes,No,No,3,,,
6192,4/29/2013,4/29/2013,LAH,NEEDLE,8:42,Yes,No,No,2,,,
6193,4/29/2013,4/29/2013,LAH,BOINGI,8:47,Yes,No,No,2.5,,,
6194,4/29/2013,4/29/2013,LAH,SCAFFOLDING,8:50,Yes,No,No,2,,,
6195,4/29/2013,4/29/2013,LAH,PIXIE,8:56,Yes,No,No,1,,,
6196,4/29/2013,4/29/2013,LAH,SEADRAGON,9:18,No,No,No,1.5,,,
6197,4/29/2013,4/29/2013,LAH,PILLOW,9:24,Yes,No,No,3,,,
6198,4/29/2013,4/29/2013,LAH,CLUB,9:30,Yes,No,No,2,,,
6199,4/29/2013,4/29/2013,LAH,HOOF,9:40,No,No,No,1,,,
6200,4/29/2013,4/29/2013,LAH,TIRE,9:57,Yes,No,No,4,,,
6201,4/29/2013,4/29/2013,LAH,THIRSTY,10:14,Yes,No,No,3,,,
6202,4/29/2013,4/29/2013,LAH,BOB,10:22,Yes,No,No,3,,,
6203,4/29/2013,4/29/2013,LAH,ROLLINGROCK,10:27,Yes,No,No,2.5,,,
6204,4/29/2013,4/29/2013,LAH,SHSSTART,10:35,Yes,No,No,2.5,,,
6205,4/29/2013,4/29/2013,LAH,RAINBOWSPIN,10:39,Yes,No,No,1,,,
6206,4/29/2013,4/29/2013,LAH,BUOYFARM,10:42,Yes,No,No,1,,,
6207,4/29/2013,4/29/2013,LAH,RUPAUL,10:47,Yes,No,No,1.5,,,
6208,4/29/2013,4/29/2013,LAH,MINIDUMP,10:53,Yes,No,No,1,,,
6209,4/29/2013,4/29/2013,LAH,OJ,11:02,No,No,No,1.5,,,
6210,4/29/2013,4/29/2013,LAH,BOTTLEBUOY,11:05,No,No,No,2,,,
6211,4/29/2013,4/29/2013,LAH,MOLE,11:11,Yes,No,No,2,,,
6212,4/29/2013,4/29/2013,LAH,BOTTLELOG,11:14,No,No,No,1,,,
6213,4/29/2013,4/29/2013,LAH,TRILOG,11:20,Yes,No,No,1,,,
6214,4/29/2013,4/29/2013,LAH,SHSEND,11:28,Yes,No,No,1,,,
6215,4/29/2013,4/29/2013,LAH,ARROWHEAD,11:37,No,No,No,1,,,
6216,4/29/2013,4/29/2013,LAH,L13BUOY,11:40,No,No,No,1,,,
6217,4/29/2013,4/29/2013,LAH,NICEPERCH,11:43,No,No,No,1,,,
6218,4/29/2013,4/29/2013,LAH,TOMBSTONE,11:56,Yes,No,No,1,,,
6181,4/29/2013,4/30/2013,LAH,JALAMA BEACH,7:30,No,No,No,1.5,,,
6182,4/29/2013,4/30/2013,LAH,JALAMA BEACH,7:45,No,No,No,3,,,
6183,4/29/2013,4/30/2013,LAH,JALAMA BEACH,8:00,No,No,No,2,,,
6219,4/29/2013,5/1/2013,LAH,WALL OPEN,6:45,No,No,No,2,,,
6220,4/29/2013,5/1/2013,LAH,WALLBORDER,6:47,No,No,No,3,,,
6221,4/29/2013,5/1/2013,LAH,WILLOW,6:50,Yes,No,No,3,,,
6222,4/29/2013,5/1/2013,LAH,CANON,7:06,Yes,No,No,3,,,
6223,4/29/2013,5/1/2013,LAH,BEACH FUZZ,7:16,Yes,No,No,3,,,
6224,4/29/2013,5/1/2013,LAH,KNOT,7:22,Yes,No,No,2.5,,,
6225,4/29/2013,5/1/2013,LAH,LEG,7:24,Yes,No,No,1.5,,,
6226,4/29/2013,5/1/2013,LAH,TP,7:29,Yes,No,No,2.5,,,
6227,4/29/2013,5/1/2013,LAH,LOUNGE,7:33,Yes,No,No,3,,,
6228,4/29/2013,5/1/2013,LAH,SPLITLOG,8:02,Yes,No,No,3,,,
6229,4/29/2013,5/1/2013,LAH,CIGAR,8:20,Yes,No,No,2,,,
6230,4/29/2013,5/1/2013,LAH,BOWL,8:21,Yes,No,No,2,,,
6231,4/29/2013,5/1/2013,LAH,TIKI,8:24,Yes,No,No,3,,,
6262,4/29/2013,5/1/2013,LAH,DISC,9:12,Yes,No,No,2,,,
6263,4/29/2013,5/1/2013,LAH,ENDCOVE,9:18,Yes,No,No,2,,,
6261,4/29/2013,5/1/2013,LAH,ICELAVA,9:19,Yes,No,No,3.5,,,
6260,4/29/2013,5/1/2013,LAH,UTAH,9:27,Yes,No,No,2,,,
6259,4/29/2013,5/1/2013,LAH,AMPHITHEATRE,9:33,Yes,No,No,3,,,
6258,4/29/2013,5/1/2013,LAH,GRANDCANYON,9:37,Yes,No,No,3,,,
6257,4/29/2013,5/1/2013,LAH,FINGER,9:46,Yes,No,No,3,,,
6256,4/29/2013,5/1/2013,LAH,ROCKBLUE,9:50,Yes,No,No,2,,,
6255,4/29/2013,5/1/2013,LAH,4303BUOY,10:04,Yes,No,No,2,,,
6254,4/29/2013,5/1/2013,LAH,OBVIOUSLOG,10:08,No,No,No,2,,,
6253,4/29/2013,5/1/2013,LAH,CAMP,10:10,No,No,No,2.5,,,
6252,4/29/2013,5/1/2013,LAH,WITCH,10:13,No,No,No,2.5,,,
6251,4/29/2013,5/1/2013,LAH,ELEPHANTSEAL,10:18,No,No,No,3,,,
6250,4/29/2013,5/1/2013,LAH,SQUID,10:20,No,No,No,3,,,
6249,4/29/2013,5/1/2013,LAH,PEBBLE,10:31,No,No,No,2.5,,,
6248,4/29/2013,5/1/2013,LAH,STUMP,10:33,No,No,No,2,,,
6247,4/29/2013,5/1/2013,LAH,METEOR,10:35,No,No,No,2,,,
6246,4/29/2013,5/1/2013,LAH,BORDER TRAIL,10:38,Yes,No,No,1.5,,,
